"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Enabling Reactive Streams in HLA-based Simulations through a Model-Driven Solution","A. D’Ambrogio; A. Falcone; A. Garro; A. Giglio","Dept. of Enterprise Engineering, University of Rome Tor Vergata, Via del Politecnico 1, Rome, Italy; Dept. of Informatics, Modeling, University of Calabria, Via P. Bucci 41C, Rende, Italy; Dept. of Informatics, Modeling, University of Calabria, Via P. Bucci 41C, Rende, Italy; Dept. of Enterprise Engineering, University of Rome Tor Vergata, Via del Politecnico 1, Rome, Italy",2019 IEEE/ACM 23rd International Symposium on Distributed Simulation and Real Time Applications (DS-RT),"16 Jan 2020","2019","","","1","8","Modern systems are exposing an ever increasing degree of complexity also due to the heterogeneity of the involved components. Distributed simulation is widely recognized as an effective tool to carry out verification and validation activities for heterogeneous and complex systems. Unfortunately, the use of distributed simulation frameworks and related implementation technologies require a proper modeling and simulation know-how, as well as a significant effort and software development skills. As a result, distributed simulation is not typically addressed by systems engineers who do not have the required expertise or background. The MONADS model-driven method has been introduced to overcome such limitations and provide systems engineers with the ability to properly carry out simulation-based verification and validation activities. The method specifically addresses the HLA (High Level Architecture) distributed simulation framework and introduces an automated approach to generate a significant portion of the HLA code from system models specified in SysML, the standard modeling language in the systems engineering field. The automatically obtained code is then to be finalized by a manual programming activity. This paper contributes to make easier and further reduce the effort of such a manual activity by integrating the reactive features of the RxHLA framework into the MONADS method. This integration enables the use of streams to effectively manage HLA-based asynchronous interactions. The paper describes the technical details of the various strategies that can be used to integrate RxHLA into the MONADS method, thus providing a significant degree of flexibility to MONADS users.","1550-6525","978-1-7281-2923-5","10.1109/DS-RT47707.2019.8958697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8958697","Distributed Simulation;High Level Architecture (HLA);Model-Driven Systems Engineering;Reactive Programming","","","2","","24","IEEE","16 Jan 2020","7-9 Oct. 2019","7-9 Oct. 2019","IEEE","IEEE Conferences"
"Fully convolutional networks for segmenting images from an embedded camera","C. A. De S. P. Rodrigues; C. Vinhal; G. da Cruz","LEIA - Laboratory for Education and Innovation on Automation, School of Electrical, Mechanical, and Computer Engineering, Federal University of Goiás, Goiania, GO, BR; LEIA - Laboratory for Education and Innovation on Automation, School of Electrical, Mechanical, and Computer Engineering, Federal University of Goiás, Goiânia, Brazil; LEIA - Laboratory for Education and Innovation on Automation, School of Electrical, Mechanical, and Computer Engineering, Federal University of Goiás, Goiânia, Brazil",2017 IEEE Latin American Conference on Computational Intelligence (LA-CCI),"8 Feb 2018","2017","","","1","6","This paper describes a Fully Convolutional Network (FCN) to segment images from a compact stereo imaging sensor attached to a robot, i.e., a configurable DUO M® stereo camera embedded onto a robot to provide low-level computer vision functions. This robot is named LEIA-1 and carries a NVIDIA Jetson TK1® platform to execute high-level robotics vision, planning and decision making algorithms. Since the TK1 board is not dedicated solely to robotics vision, the FCN architecture should be light enough to consume limited resources. The FCN described in this paper was implemented and prototyped with Python, Keras, and Theano. Also, we trained and validated the FCN architecture using an adaptation of the dataset known as Playing for Data to match the embedded camera specifications. The results reveal the viability of integrating FCNs to processing platforms attached to robots and use their SoC/GPU power to segment indoors/outdoors captured images.","","978-1-5386-3734-0","10.1109/LA-CCI.2017.8285709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8285709","fully convolutional networks;computer vision;image segmentation;embedded robotics","Image segmentation;Training;Cameras;Semantics;Robot vision systems","","2","","12","IEEE","8 Feb 2018","8-10 Nov. 2017","8-10 Nov. 2017","IEEE","IEEE Conferences"
"IoT Based Vehicular Air Quality Monitoring System","R. K. Kodali; S. C. Rajanarayanan; L. Boppana","Department of Electronics and Communication Engineering, National Institute of Technology, Warangal, Warangal; Department of Electronics and Communication Engineering, National Institute of Technology, Warangal, Warangal; Department of Electronics and Communication Engineering, National Institute of Technology, Warangal, Warangal",2019 IEEE R10 Humanitarian Technology Conference (R10-HTC)(47129),"19 Mar 2020","2019","","","258","262","The 21st century has been the era of the Internet of Things (IoT), With a lot of problems bothering different sections of mankind, IoT shows a lot of promise to give permanent and future-proof solutions to the same. An IoT solution leverages a lot of powerful concepts constituting modern day technology and therefore has intense potential to solve problems of any multitude. Air quality monitoring inside a vehicle is of prime importance given that a deviation in pollutant concentrations away from their allowed values, can be a cause of accidents and casualities. It is not just sufficient for the driver to be aware of the air quality inside. A combined knowledge of the air quality both inside and outside the vehicle and real time contextual suggestions on what has to be done to counter air quality deviations is what an IoT solution should aim to deliver. This work is centered around this idea. Pushing pollutant values to the cloud is also accompanied with drawing intelligent, context-specific inferences about the air quality. Inferences drawn are notified to the drivers in real time, with minimum latency. Amazon Web Services (AWS) has been leveraged to achieve this end.","2572-7621","978-1-7281-0834-6","10.1109/R10-HTC47129.2019.9042453","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9042453","","Cloud computing;Costs;Web services;Air quality;Real-time systems;Hardware;Safety;Internet of Things;Monitoring;Vehicles","","","","10","IEEE","19 Mar 2020","12-14 Nov. 2019","12-14 Nov. 2019","IEEE","IEEE Conferences"
"A Self-Healing Framework for Building Resilient Cyber-Physical Systems","D. Ratasich; O. Höftberger; H. Isakovic; M. Shafique; R. Grosu","Institute of Computer Engineering, Vienna University of Technology, Austria; Institute of Computer Engineering, Vienna University of Technology, Austria; Institute of Computer Engineering, Vienna University of Technology, Austria; Institute of Computer Engineering, Vienna University of Technology, Austria; Institute of Computer Engineering, Vienna University of Technology, Austria",2017 IEEE 20th International Symposium on Real-Time Distributed Computing (ISORC),"3 Jul 2017","2017","","","133","140","Self-healing is an increasingly popular approach to ensure resiliency, that is, a proper adaptation to failures and attacks, in cyber-physical systems (CPS). A very promising way of achieving self-healing is through structural adaptation (SHSA), by adding and removing components, or even by changing their interaction, at runtime. SHSA has to be enabled and supported by the underlying platform, in order to minimize undesired interference during components exchange and to reduce the complexity of the application components. In this paper, we discuss architectural requirements and design decisions which enable SHSA in CPS. We propose a platform that facilitates structural adaptation and demonstrate its capabilities on an example from the automotive domain: a fault-tolerant system that estimates the state-of-charge (SoC) of the battery. The SHSA support of the SoC estimator is enhanced through the existence of an ontology, capturing the interrelations among the components and using this information at runtime for reconfiguration. Finally, we demonstrate the efficiency of our SHSA framework by deploying it in a real-world CPS prototype of a rover under sensor failure.","2375-5261","978-1-5386-1574-4","10.1109/ISORC.2017.7","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7964880","self-healing;structural adaptation;runtime reconfiguration;cyber-physical system;architecture","Runtime;Ontologies;Software;Fault tolerant systems;Hardware;Redundancy","","22","","21","IEEE","3 Jul 2017","16-18 May 2017","16-18 May 2017","IEEE","IEEE Conferences"
"Collaborative Real-Time Content Download Application for Wireless Device-to-Device Communications","M. N. Soorki; M. H. Manshaei; W. Saad; H. Saidi; R. Hasibi; A. Shafieyoun; A. Hajrasouliha","Isfahan University of Technology, Isfahan, Isfahan, IR; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Bradley Department of Electrical and Computer Engineering, Virginia Tech, Blacksburg, VA, USA; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran",GLOBECOM 2017 - 2017 IEEE Global Communications Conference,"15 Jan 2018","2017","","","1","6","In this paper, a novel self-punishment based scheduling algorithm for a cooperative real- time content download application is designed. In the proposed protocol, selfish mobile devices autonomously form cooperative groups. For each formed group, the base station transmits the content to a selected mobile device designated as seed. Then, the seed shares the content with other mobile devices called sinks over device-to-device links. After analyzing the proposed protocol using a repeated game, new self-punishment mechanisms by revocation or by decreasing the bit rate, are proposed. Such self-punishment mechanisms enable the mobile devices in each cooperative group to autonomously punish selfish seeds without requiring any help from other mobile devices outside cooperative group. ‌Based on the proposed self-punishment mechanisms, a fair algorithm is designed to schedule the seeds in each cooperative group. Then, the designed scheduling algorithm is implemented using an Android application that is developed using Java in the Android Development Tool Bundle. The developed Android application does not depend on the operation system of mobile devices. Simulation results demonstrate that, on the average, the proposed protocol improves the energy efficiency of mobile devices to download real-time content of around 42 % compared to a traditional multicast scenario. Moreover, the proposed protocol does not let the energy efficiency of mobile devices degrade more than 11 %, on average, from the optimal solution even when all the mobile devises are selfish. The practical results show that the maximum difference in the run time of a real- time video over real-world smartphone screens is less than 500 milliseconds when the smartphones form a cooperative group using the developed Android application.","","978-1-5090-5019-2","10.1109/GLOCOM.2017.8254122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8254122","","Device-to-device communication;Mobile handsets;Real-time systems;Protocols;Bit rate;Androids;Humanoid robots","","3","","11","IEEE","15 Jan 2018","4-8 Dec. 2017","4-8 Dec. 2017","IEEE","IEEE Conferences"
"Analysis and verification of key performance parameters of cellular network on CEMoD portal","Chennabassamma; R. Sumathi","Siddaganga Institute of Technology, Tumkur, Karnataka, IN; Siddaganga Institute of Technology, Tumkur, Karnataka, IN","2017 2nd IEEE International Conference on Recent Trends in Electronics, Information & Communication Technology (RTEICT)","15 Jan 2018","2017","","","2095","2100","There is a considerable gap between a Communication Service Provider's (CSP) expectation of delivered customer services (experience) and the genuine encounter of the end clients. To guarantee that client desires are met, it is essential to carry out network parameters improvement. The network parameters improvement is achieved using Key Performance Indicator (KPIs) and Key Quality Indicators (KQIs). Quality of Service (QoS) gives the complete network functioning record based on both KQIs and KPIs. A wide range of evaluation are conducted using the KPI and KQI to progress mobile network services. The work consists of KPI/KQI analysis and verification of distinct test case scenarios. Real time data of mobile network is collected and given to the Hadoop database which will form the test data. The java codes are written to obtain the KPI/KQI values. The KPI/KQI values calculated are validated against the values reported on Customer Experience Management on Demand (CEMoD) product to verify the integrity of the product. Evaluation of these KPI/KQIs for their applicability in the telecom industry and effect on CSPs has been studied. The study is carried out at Nokia Solutions and Networks. The paper is based on the mobile network data and the method of KPI/KQI evaluation adopted by the Nokia Solutions and Networks.","","978-1-5090-3704-9","10.1109/RTEICT.2017.8256969","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8256969","Analysis;CEMoD;CSP;KPI;KQI;Verification","Mobile communication;Real-time systems;Engines;Databases;Portals;Mobile computing;Performance evaluation","","3","","11","IEEE","15 Jan 2018","19-20 May 2017","19-20 May 2017","IEEE","IEEE Conferences"
"Resource-Efficient State-Machine Replication with Multithreading and Vertical Scaling","G. Habiger; F. J. Hauck; J. Köstler; H. P. Reiser",Universitat Ulm; Universitat Ulm; Universität Passau; Universität Passau,2018 14th European Dependable Computing Conference (EDCC),"11 Nov 2018","2018","","","87","94","The following topics are dealt with: security of data; safety-critical software; safety; formal verification; Internet; cloud computing; optimisation; fault tolerant computing; formal specification; contracts.","","978-1-5386-8060-5","10.1109/EDCC.2018.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8530765","state-machine replication;deterministic multithreading;vertical scaling;fault tolerance;scalability","Random access memory;Cloud computing;Virtual machine monitors;Multithreading;Runtime;Microsoft Windows;Fault tolerance","","3","","29","IEEE","11 Nov 2018","10-14 Sept. 2018","10-14 Sept. 2018","IEEE","IEEE Conferences"
"Design of a 4-Channel Virtual Instrument Video Adapter for Digital Data Multiplexing","R. Alimuin; E. Dadios; S. Arenas","Technological Institute of the Philippines – Quezon City, De La Salle University, Manila; Technological Institute of the Philippines – Quezon City, De La Salle University, Manila; Technological Institute of the Philippines – Quezon City, De La Salle University, Manila","2018 IEEE 10th International Conference on Humanoid, Nanotechnology, Information Technology,Communication and Control, Environment and Management (HNICEM)","14 Mar 2019","2018","","","1","5","This paper is all about developing a virtual instrument that performs real-time video recording to replace existing DVR hardware that will be implemented in surveillance systems and to employ the analog-to-digital conversion for the multiplexing of the analog input signal coming from the CCTV camera as well as Python programming language was utilized.","","978-1-5386-7767-4","10.1109/HNICEM.2018.8666330","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8666330","CCTV;Filters;Graphical User Interface;Multiplex;Surveillance System;Virtual Instrument","Instruments;Cameras;Band-pass filters;Hardware;Surveillance;Digital filters;Multiplexing","","","","15","IEEE","14 Mar 2019","29 Nov.-2 Dec. 2018","29 Nov.-2 Dec. 2018","IEEE","IEEE Conferences"
"Whack-a-Mole: Software-defined Networking driven Multi-level DDoS defense for Cloud environments","M. Nguyen; A. Pal; S. Debroy","Computer Science, City University of New York, New York, NY; Computer and Information Sciences, Temple University, Philadelphia, PA; Computer Science, City University of New York, New York, NY",2018 IEEE 43rd Conference on Local Computer Networks (LCN),"10 Feb 2019","2018","","","493","501","With wider adoption of Software-Defined Networking (SDN), network obfuscation and resource adaptation within a cloud environment have emerged as cost-effective solutions against cyber attacks. In spite of their implementation simplicity, shortcomings of such one-dimensional strategies are considerable against sophisticated attacks where the attacker/s have enhanced visibility to the cloud network. In this paper, we propose Whack-a-Mole, a SDN-driven cloud resource management scheme through network obfuscation that can help Cloud Service Providers (CSPs) to: a) proactively protect critical services from impending DDoS attacks and b) contribute very little service interruption footprint while doing so. Whack-a-Mole works at two levels: it employs a novel virtual machine (VM) spawning model that not only creates multiple VM-replicas of critical services to new cloud resource instances, but also assigns VM-replicas' IP addresses through address space randomization. Using numerical results, we show how such VM spawning can be optimized based on realistic cloud Service Level Agreements (SLA) without compromising its effectiveness. Finally, Whack-a-Mole is implemented through SDN/OpenFlow controllers over Open vSwitches on a GENI testbed where the efficacy and effectiveness of the scheme is evaluated. The results show Whack-a-Mole to be as effective as random obfuscation in evading attack events and more than 2x better on average in attack avoidance over other static resource adaptation based defense strategies.","0742-1303","978-1-5386-4413-3","10.1109/LCN.2018.8638054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8638054","Cloud Security;Address Randomization;Moving Target Defense;DDoS Attacks;Software-defined Networking","IP networks;Computer crime;Cloud computing security;Conferences;Quality of experience","","6","","22","IEEE","10 Feb 2019","1-4 Oct. 2018","1-4 Oct. 2018","IEEE","IEEE Conferences"
"Real Time Metering of Cloud Resource Reading Accurate Data Source Using Optimal Message Serialization and Format","T. Daradkeh; A. Agarwal; N. Goely; M. Zaman","Department of Electrical and Computer Engineering, Concordia University, Montreal, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, Canada; Cistech Ltd., Ottawa, ON, Canada; Cistech Limited, Ottawa, Canada",2018 IEEE 11th International Conference on Cloud Computing (CLOUD),"11 Sep 2018","2018","","","476","483","In this paper the technology of collecting the logs and the logs message format is considered in addition to investigating multiple log data sources as an input to the cloud management system. A comparison between message exchange technologies (JSON, XML) is evaluated with the latest message format technology (Google Protocol Buffer) when used in combination with the message transmission protocols (XML-RPC, REST, Network Socket). In addition, the sampling rate that gives the accurate reading of resource usage is investigated, which is used to select among different log data sources to achieve the accurate log update time. Logs sampling rate of 1.0 second is found to be the best with ""xentop"" data source. The result of the experiment shows using Protocol Buffer with Socket protocol gives the best results in reducing message size. Network socket with JSON gives the best processing delay and traveling time.","2159-6190","978-1-5386-7235-8","10.1109/CLOUD.2018.00067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8457835","Protocol Buffer, XML, JSON, REST, XML-RPC, Data Source, Log Sampling Frequency, Log Accuracy","Cloud computing;Monitoring;Tools;XML;Virtual machine monitors;Transport protocols","","3","","25","IEEE","11 Sep 2018","2-7 July 2018","2-7 July 2018","IEEE","IEEE Conferences"
"Bridging the Communication Gap: With Real Time Sign Language Translation","P. Kaur; P. Ganguly; S. Verma; N. Bansal","Department of Information Technology, Indira Gandhi Delhi Technical University for Women, New Delhi, India; Department of Information Technology, Indira Gandhi Delhi Technical University for Women, New Delhi, India; Department of Information Technology, Indira Gandhi Delhi Technical University for Women, New Delhi, India; Department of Information Technology, Indira Gandhi Delhi Technical University for Women, New Delhi, India",2018 IEEE/ACIS 17th International Conference on Computer and Information Science (ICIS),"20 Sep 2018","2018","","","485","490","Communication is broadly defined as the process of interaction among human beings where they can share their thoughts and ideas to convey a message to each other. But people with hearing and speech impairment whose primary means of communication is sign language and hand gestures, find it difficult at times to interact with others who are not privy with this language thus resulting in a communication gap. The fact is sign language is fundamentally different from English or any other spoken language. There are different forms of gestures like hand gestures, which include one or two hands, facial expressions, body or other subtle movements. Also, hand gestures are of two different types: static and dynamic gestures. A static gesture refers to some hand pose and configuration, represented by a single image while a dynamic gesture refers to a moving gesture, represented by a sequence of images. Due to the complexity of dynamic gestures, most researches in this domain are focused either on static gestures/postures, or small sets of dynamic gestures. To this end, this paper aims at developing a Sign Language Recognition system which can interpret and translate dynamic sign languages to their equivalent texts, to help the hearing-impaired communicate with the hearing society conveniently, thereby diminishing the communication barrier.","","978-1-5386-5892-5","10.1109/ICIS.2018.8466546","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8466546","Sign Language Recognition;Convolutional Neural Network (CNN);Inception Model;TensorFlow;Transfer Learning;OpenCV","Assistive technology;Gesture recognition;Feature extraction;Videos;Sensors;Cameras;Auditory system","","4","","14","IEEE","20 Sep 2018","6-8 June 2018","6-8 June 2018","IEEE","IEEE Conferences"
"A Real-Time Correlation of Host-Level Events in Cyber Range Service for Smart Campus","Z. Tian; Y. Cui; L. An; S. Su; X. Yin; L. Yin; X. Cui","Cyberspace Institute of Advanced Technology, Guangzhou University, Guangzhou, China; School of Cyberspace Security, Hunan Heetian Information Technology Co., Ltd., Changsha, China; Beijing University of Posts and Telecommunications, Beijing, China; Cyberspace Institute of Advanced Technology, Guangzhou University, Guangzhou, China; College of Engineering and Science, Victoria University, Melbourne, VIC, Australia; Cyberspace Institute of Advanced Technology, Guangzhou University, Guangzhou, China; Cyberspace Institute of Advanced Technology, Guangzhou University, Guangzhou, China",IEEE Access,"16 Jul 2018","2018","6","","35355","35364","Smart campus is an exciting, new, and emerging research area that uses technology and infrastructure to support and improve its processes in campus services, teaching, learning, and research, especially, the explosive growth in knowledge makes the role of cybersecurity of smart campus become increasingly important. Cyber range is an adaptable virtualization platform consisting of computers, networks, and systems on which various real-world cyber threat scenarios and systems can be evaluated to provide a comprehensive, unbiased assessment of the security of information and automated control systems. As an important part of features, cyber range must provide the capability of data collection, aggregation, correlation, and replay for the scenario owner or any “specialized users”to review attacks-defense processes on known targets and future zero-day research. To this end, based on our previous work, the Heetian cyber range, we proposed a method named C2RS meaning “a real-time correlation of host-level events in cyber range service.”C2RS implements out-of-band data capturing for greater attack resistance with virtual machine introspection technique. This approach allows C2RS to isolate the data captured from monitored hosts. C2RS leverages these captured data by incorporating them into the volatility framework to aid in simplifying the analysis of operating system memory structures. Finally, we proposed an object-dependent method to analyze the evidence of illegal activity. We conduct extensive experiments to evaluate the functions and performance of C2RS in a dynamic service. Through the test, we confirm that the proposed method is effective for real-time correlation of host-level events in cyber range service.","2169-3536","","10.1109/ACCESS.2018.2846590","National Natural Science Foundation of China(grant numbers:61572153); National Key Research and Development Plan(grant numbers:2018YFB0803504); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8382167","Security education;cyber range;network security;correlation;smart campus","Virtual machining;Correlation;Security;Forensics;Training;Monitoring;Real-time systems","","80","","25","OAPA","12 Jun 2018","2018","","IEEE","IEEE Journals"
"eBPF-based content and computation-aware communication for real-time edge computing","S. Baidya; Y. Chen; M. Levorato","Donald Bren School of Information and Computer Science, UC Irvine; America Software Laboratory, Huawei; Donald Bren School of Information and Computer Science, UC Irvine",IEEE INFOCOM 2018 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS),"9 Jul 2018","2018","","","865","870","By placing computation resources within a one-hop wireless topology, the recent edge computing paradigm is a key enabler of real-time Internet of Things (IoT) applications. In the context of IoT scenarios where the same information from a sensor is used by multiple applications at different locations, the data stream needs to be replicated. However, the transportation of parallel streams might not be feasible due to limitations in the capacity of the network transporting the data. To address this issue, a content and computation-aware communication control framework is proposed based on the Software Defined Network (SDN) paradigm. The framework supports multi-streaming using the extended Berkeley Packet Filter (eBPF), where the traffic flow and packet replication for each specific computation process is controlled by a program running inside an in-kernel Virtual Machine (VM). The proposed framework is instantiated to address a case-study scenario where video streams from multiple cameras are transmitted to the edge processor for real-time analysis. Numerical results demonstrate the advantage of the proposed framework in terms of programmability, network bandwidth and system resource savings.","","978-1-5386-5979-3","10.1109/INFCOMW.2018.8407006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8407006","","Real-time systems;Band-pass filters;Conferences;Software;Streaming media;Bandwidth;Servers","","22","","21","IEEE","9 Jul 2018","15-19 April 2018","15-19 April 2018","IEEE","IEEE Conferences"
"IoT Enabled Navigation System for Blind","N. A. Kumar; Y. Haris Thangal; K. Sunitha Beevi","Electrical and Electronics Engineering, TKM College of Engineering), Kollam, Kerala; Electrical and Electronics Engineering, TKM College of Engineering), Kollam, Kerala; Electrical and Electronics Engineering, TKM College of Engineering), Kollam, Kerala",2019 IEEE R10 Humanitarian Technology Conference (R10-HTC)(47129),"19 Mar 2020","2019","","","186","189","One of the biggest issues faced by the visually impaired is the difficulty they face in navigating their path. This paper proposes an effective wearable system which is an IoT enabled navigation system for the blind which uses a raspberry pi to process a raspberry pi camera and ultrasonic sensors, to provide information about obstacles in the vicinity, with the help of audio assistance, for mobility of blind people. It uses an ultrasound sensor to measure the distance of an object to the user. This image is processed and the output is given in the form of an audio signal. This system also makes use of a NEO-6M GPS module to provide real time position status of the user. This enables easy location analysis of the user in time of distress and can project pathways to a particular destination using audio signals and pre-loaded maps. The system also uses an inbuilt GSM module in the Raspberry Pi to allow the user to send a distress signal to the authorities concerned. The signal transmitted consists of an alert message with the current location of the user.","2572-7621","978-1-7281-0834-6","10.1109/R10-HTC47129.2019.9042483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9042483","Wearable system;navigational aid;IoT;Raspberry pi;visually impaired;ultrasonic sensors;obstacle detection;indoor navigation;outdoor navigation;mobility;image processing;GPS module;GSM module","GSM;Image sensors;Ultrasonic imaging;Ultrasonic variables measurement;Indoor navigation;Sensor systems;Acoustics;Real-time systems;Wearable sensors;Global Positioning System","","11","","18","IEEE","19 Mar 2020","12-14 Nov. 2019","12-14 Nov. 2019","IEEE","IEEE Conferences"
"Home Energy Management Using Theatre With Hybrid Actors","F. Cicirelli; L. Nigro","ICAR CNR - National Research Council of Italy, Rende (CS), Italy; DIMES University of Calabria, Rende (CS), Italy",2019 IEEE/ACM 23rd International Symposium on Distributed Simulation and Real Time Applications (DS-RT),"16 Jan 2020","2019","","","1","8","Home Energy Management Systems (HEMSs) are devoted to monitoring and control the operation of domestic appliances in order to purposely shape the in-home energy consumption curves. A challenge in the design and implementation of a HEMS is to guarantee a proper coupling between the cyber discrete part of the system with the continuous modes of the physical environment in which the HEMS operates. This paper is concerned with the development of a HEMS by using the Theatre actor system. Theatre favors the construction of cyber-physical systems (CPSs) by exploiting a notion of hybrid actors. As a key feature, Theatre enables a same actor model to be exploited during the analysis, design, prototyping and implementation phases of a CPS. For analysis purposes, a Theatre model is reduced to UPPAAL hybrid timed automata for property assessment by statistical model checking.","1550-6525","978-1-7281-2923-5","10.1109/DS-RT47707.2019.8958695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8958695","Cyber-physical systems;Internet-of-Things;Energy management;Hybrid actors;Model continuity;Statistical Model Checking;UPPAAL;Java","Couplings;Analytical models;Energy consumption;Shape;Automata;Smart homes;Model checking;Cyber-physical systems;Energy management systems;System implementation","","6","","30","IEEE","16 Jan 2020","7-9 Oct. 2019","7-9 Oct. 2019","IEEE","IEEE Conferences"
"Dynamic Resource Management for Virtualization in Industrial Automation","M. Azarmipour; H. Elfaham; J. Grothoff; C. von Trotha; C. Gries; U. Epple","Chair of Process Control Engineering, RWTH Aachen University, Aachen, Germany; Chair of Process Control Engineering, RWTH Aachen University, Aachen, Germany; SYSGO AG Office Mainz, Klein-Winternheim, Germany; Chair of Process Control Engineering, RWTH Aachen University, Aachen, Germany; SYSGO AG Office Mainz, Klein-Winternheim, Germany; Chair of Process Control Engineering, RWTH Aachen University, Aachen, Germany",IECON 2018 - 44th Annual Conference of the IEEE Industrial Electronics Society,"30 Dec 2018","2018","","","2878","2883","Virtualization is an increasingly used trend in industrial automation to optimize the hardware utilization and ease the scalability of automation systems. In the classic industrial automation, applications are written for a certain operating system and have to be installed on a specific hardware. This increases the number of hardwares. A virtualization by means of a hypervisor provides a possibility to run different applications and their operating systems on the same hardware but in different and independent software-containers. Industry 4.0, a German automation initiative that includes cyber physical systems, requires a certain degree of flexibility that is referred to as changeability. Implementing Industry 4.0 changeable scenarios require flexible automation solutions. A dynamic strategy which enables real time resource-management between these applications is an important factor to optimize the utilization of hardware resources and to make a changeable production possible. The applied method in this contribution allows to run different applications with diverse operating systems on the same hardware while providing them with their necessary resources (computing time, network,...) and managing them according to domain specific requirements. To meet the domain specific requirements, a concept of an infrastructure-application is introduced in this article.","2577-1647","978-1-5090-6684-1","10.1109/IECON.2018.8591622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8591622","Virtualization;Industrial Automation;Hypervisor;Software Container;Resource Management","Virtual machine monitors;Containers;Hardware;Automation;Virtualization;Production;Industries","","8","","21","IEEE","30 Dec 2018","21-23 Oct. 2018","21-23 Oct. 2018","IEEE","IEEE Conferences"
"Optimized delta compression in live migration of virtual machines","V. R. Anu; E. Sherly","Mahatma Gandhi University, Kottayam, Kerala, IN; Dept. of computer science IIITMK, Trivandrum Kerala, India","2017 International Conference on Energy, Communication, Data Analytics and Soft Computing (ICECDS)","21 Jun 2018","2017","","","2866","2872","Live migration becomes an essential feature for any popular hypervisor under consideration. But in many situations, because of huge amount of data transfer between servers, live migration is a challenging task at real time scenario. Ideally during live migration, the major performance matrices like down time, total migration time and amount of data transferred should be the minimum to keep all running applications in virtual machines uninterrupted. To achieve this, we analyze delta compression method to compress the VM snapshots while performing live migration between servers as a modification in KVM hypervisor. Delta compression drastically reduce the amount of data transferred and improve overall performance of live migration. Here we use LZ4 algorithm for delta compression instead of existing XBRLE. As per the experiments conducted for various workloads and input files LZ4 algorithm gives better results in terms of amount of data transferred, down time and total migration time and compression ratio as compared with XBRLE. In addition to this, to overcome the cache churning issue we suggest a four way set associative mapping for cache performance improvement.","","978-1-5386-1887-5","10.1109/ICECDS.2017.8389979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8389979","Virtualization;Live migration;Compression;Performance evaluation","Servers;Virtual machine monitors;Bandwidth;Optimization;Virtual machining;Virtualization;Memory management","","","","","IEEE","21 Jun 2018","1-2 Aug. 2017","1-2 Aug. 2017","IEEE","IEEE Conferences"
