Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Integration of Immune Features into a Belief-Desire-Intention Model for Multi-agent Control of Public Transportation Systems,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-319-59650-1_39,Salima MnifSaber DarmoulSabeur ElkosantiniLamjed Ben Said,2017,https://link.springer.com/chapter/10.1007/978-3-319-59650-1_39,Conference paper
Declarative Elasticity in ABS,Service-Oriented and Cloud Computing,,,,10.1007/978-3-319-44482-6_8,Stijn de GouwJacopo MauroBehrooz NobakhtGianluigi Zavattaro,2016,https://link.springer.com/chapter/10.1007/978-3-319-44482-6_8,Conference paper
Debugging of Concurrent Systems Using Counterexample Analysis,Fundamentals of Software Engineering,,,,10.1007/978-3-319-68972-2_2,Gianluca BarbonVincent LeroyGwen Salaün,2017,https://link.springer.com/chapter/10.1007/978-3-319-68972-2_2,Conference paper
Code generation for Event-B,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0381-2,Víctor RiveraNéstor CatañoTim WahlsCamilo Rueda,2015,https://link.springer.com/article/10.1007/s10009-015-0381-2,Article
Proving Opacity via Linearizability: A Sound and Complete Method,"Formal Techniques for Distributed Objects, Components, and Systems",,,,10.1007/978-3-319-60225-7_4,Alasdair ArmstrongBrijesh DongolSimon Doherty,2017,https://link.springer.com/chapter/10.1007/978-3-319-60225-7_4,Conference paper
Model-Based Testing of Probabilistic Systems with Stochastic Time,Tests and Proofs,,,,10.1007/978-3-319-61467-0_5,Marcus GerholdMariëlle Stoelinga,2017,https://link.springer.com/chapter/10.1007/978-3-319-61467-0_5,Conference paper
Generating Event-B Specifications from Algorithm Descriptions,"Abstract State Machines, Alloy, B, TLA, VDM, and Z",,,,10.1007/978-3-319-33600-8_11,Joy ClarkJens BendispostoStefan HallerstedeDominik HansenMichael Leuschel,2016,https://link.springer.com/chapter/10.1007/978-3-319-33600-8_11,Conference paper
Declarative Programming with Algebra,Functional and Logic Programming,,,,10.1007/978-3-319-29604-3_15,Andre van DelftAnatoliy Kmetyuk,2016,https://link.springer.com/chapter/10.1007/978-3-319-29604-3_15,Conference paper
Programming in Picat,"Rule Technologies. Research, Tools, and Applications",,,,10.1007/978-3-319-42019-6_1,Neng-Fa Zhou,2016,https://link.springer.com/chapter/10.1007/978-3-319-42019-6_1,Conference paper
Toward the automation of a QoS-driven SLA establishment in the Cloud,Service Oriented Computing and Applications,,,,10.1007/s11761-015-0187-9,Khouloud BoukadiRima GratiHanêne Ben-Abdallah,2015,https://link.springer.com/article/10.1007/s11761-015-0187-9,Article
Formal Probabilistic Analysis of a Virtual Fixture Control Algorithm for a Surgical Robot,Verification and Evaluation of Computer and Communication Systems,,,,10.1007/978-3-319-66176-6_1,Muhammad Saad AyubOsman Hasan,2017,https://link.springer.com/chapter/10.1007/978-3-319-66176-6_1,Conference paper
StaRVOOrS : A Tool for Combined Static and Runtime Verification of Java,Runtime Verification,,,,10.1007/978-3-319-23820-3_21,Jesús Mauricio ChimentoWolfgang AhrendtGordon J. PaceGerardo Schneider,2015,https://link.springer.com/chapter/10.1007/978-3-319-23820-3_21,Conference paper
Model-Counting Approaches for Nonlinear Numerical Constraints,NASA Formal Methods,,,,10.1007/978-3-319-57288-8_9,Mateus BorgesQuoc-Sang PhanAntonio FilieriCorina S. Păsăreanu,2017,https://link.springer.com/chapter/10.1007/978-3-319-57288-8_9,Conference paper
A Proof System for MSVL Programs in Coq,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-319-57708-1_8,Lin QianZhenhua DuanNan ZhangCong Tian,2017,https://link.springer.com/chapter/10.1007/978-3-319-57708-1_8,Conference paper
Security of Web Application: State of the Art,"Information, Communication and Computing Technology",,,,10.1007/978-981-10-6544-6_17,Habib ur RehmanMohammed NazirKhurram Mustafa,2017,https://link.springer.com/chapter/10.1007/978-981-10-6544-6_17,Conference paper
Multi-objective reasoning with constrained goal models,Requirements Engineering,,,,10.1007/s00766-016-0263-5,Chi Mai NguyenRoberto SebastianiPaolo GiorginiJohn Mylopoulos,2016,https://link.springer.com/article/10.1007/s00766-016-0263-5,Article
Towards a Model-Based Architecture for Road Traffic Management Systems,Information and Software Technologies,,,,10.1007/978-3-319-46254-7_53,Florian RademacherMirco LammertMarius KhanSabine Sachweh,2016,https://link.springer.com/chapter/10.1007/978-3-319-46254-7_53,Conference paper
UTP by Example: Designs,Engineering Trustworthy Software Systems,,,,10.1007/978-3-319-56841-6_2,Jim WoodcockSimon Foster,2017,https://link.springer.com/chapter/10.1007/978-3-319-56841-6_2,Conference paper
Equivalence of Symbolic Tree Transducers,Developments in Language Theory,,,,10.1007/978-3-319-62809-7_7,Vincent HugotAdrien BoiretJoachim Niehren,2017,https://link.springer.com/chapter/10.1007/978-3-319-62809-7_7,Conference paper
A Universal Oracle for Signal Machines,Unveiling Dynamics and Complexity,,,,10.1007/978-3-319-58741-7_30,Thierry Monteil,2017,https://link.springer.com/chapter/10.1007/978-3-319-58741-7_30,Conference paper
Hybrid Analysis for Partial Order Reduction of Programs with Arrays,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-662-49122-5_14,Pavel Parízek,2016,https://link.springer.com/chapter/10.1007/978-3-662-49122-5_14,Conference paper
Model Checking of Concurrent Software Systems via Heuristic-Guided SAT Solving,Fundamentals of Software Engineering,,,,10.1007/978-3-319-68972-2_16,Nils TimmStefan GrunerPrince Sibanda,2017,https://link.springer.com/chapter/10.1007/978-3-319-68972-2_16,Conference paper
Performance Evaluation of Concurrent Data Structures,"Dependable Software Engineering: Theories, Tools, and Applications",,,,10.1007/978-3-319-47677-3_3,Hao WuXiaoxiao YangJoost-Pieter Katoen,2016,https://link.springer.com/chapter/10.1007/978-3-319-47677-3_3,Conference paper
Random Generation and Enumeration of Accessible Deterministic Real-Time Pushdown Automata,Implementation and Application of Automata,,,,10.1007/978-3-319-22360-5_13,Pierre-Cyrille HéamJean-Luc Joly,2015,https://link.springer.com/chapter/10.1007/978-3-319-22360-5_13,Conference paper
A Sketching-Based Approach for Debugging Using Test Cases,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-46520-3_29,Jinru HuaSarfraz Khurshid,2016,https://link.springer.com/chapter/10.1007/978-3-319-46520-3_29,Conference paper
A declarative language to support dynamic evolution of web service business protocols,Service Oriented Computing and Applications,,,,10.1007/s11761-016-0204-7,Ali KhebiziHassina Seridi-BouchelaghemBouallem BenatallahFarouk Toumani,2016,https://link.springer.com/article/10.1007/s11761-016-0204-7,Article
Applying a Formal Method in Industry: A 25-Year Trajectory,Formal Methods: Foundations and Applications,,,,10.1007/978-3-319-70848-5_6,Thierry LecomteDavid DeharbeEtienne PrunErwan Mottin,2017,https://link.springer.com/chapter/10.1007/978-3-319-70848-5_6,Conference paper
Towards MC/DC Coverage of Properties Specification Patterns,Theoretical Aspects of Computing – ICTAC 2016,,,,10.1007/978-3-319-46750-4_10,Ana C. V. de MeloCorina S. PăsăreanuSimone Hanazumi,2016,https://link.springer.com/chapter/10.1007/978-3-319-46750-4_10,Conference paper
Cobra: a light-weight tool for static and dynamic program analysis,Innovations in Systems and Software Engineering,,,,10.1007/s11334-016-0282-x,Gerard J. Holzmann,2016,https://link.springer.com/article/10.1007/s11334-016-0282-x,Article
A Forward Unprovability Calculus for Intuitionistic Propositional Logic,Automated Reasoning with Analytic Tableaux and Related Methods,,,,10.1007/978-3-319-66902-1_7,Camillo FiorentiniMauro Ferrari,2017,https://link.springer.com/chapter/10.1007/978-3-319-66902-1_7,Conference paper
Complementing Semi-deterministic Büchi Automata,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-49674-9_49,František BlahoudekMatthias HeizmannSven ScheweJan StrejčekMing-Hsien Tsai,2016,https://link.springer.com/chapter/10.1007/978-3-662-49674-9_49,Conference paper
Precise Thread-Modular Abstract Interpretation of Concurrent Programs Using Relational Interference Abstractions,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-319-52234-0_21,Raphaël MonatAntoine Miné,2017,https://link.springer.com/chapter/10.1007/978-3-319-52234-0_21,Conference paper
Combining Mechanized Proofs and Model-Based Testing in the Formal Analysis of a Hypervisor,FM 2016: Formal Methods,,,,10.1007/978-3-319-48989-6_5,Hanno BeckerJuan Manuel CrespoJacek GalowiczUlrich HenselYoichi HiraiCésar KunzKeiko NakataJorge Luis SacchiniHendrik TewsThomas Tuerk,2016,https://link.springer.com/chapter/10.1007/978-3-319-48989-6_5,Conference paper
Spatio-Temporal Models for Formal Analysis and Property-Based Testing,Software Technologies: Applications and Foundations,,,,10.1007/978-3-319-50230-4_14,Nasser AlzahraniMaria SpichkovaJan Olaf Blech,2016,https://link.springer.com/chapter/10.1007/978-3-319-50230-4_14,Conference paper
Unified Syntax for Abstract State Machines,"Abstract State Machines, Alloy, B, TLA, VDM, and Z",,,,10.1007/978-3-319-33600-8_14,Paolo ArcainiSilvia BonfantiMarcel DausendAngelo GargantiniAtif MashkoorAlexander RaschkeElvinia RiccobenePatrizia ScandurraMichael Stegmaier,2016,https://link.springer.com/chapter/10.1007/978-3-319-33600-8_14,Conference paper
Failing Faster: Overlapping Patterns for Property-Based Testing,Practical Aspects of Declarative Languages,,,,10.1007/978-3-319-51676-9_7,Jonathan FowlerGraham Hutton,2017,https://link.springer.com/chapter/10.1007/978-3-319-51676-9_7,Conference paper
From Passive to Active FSM Inference via Checking Sequence Construction,Testing Software and Systems,,,,10.1007/978-3-319-67549-7_8,Alexandre PetrenkoFlorent AvellanedaRoland GrozCatherine Oriat,2017,https://link.springer.com/chapter/10.1007/978-3-319-67549-7_8,Conference paper
Analyzing Matching Time Behavior of Backtracking Regular Expression Matchers by Using Ambiguity of NFA,Implementation and Application of Automata,,,,10.1007/978-3-319-40946-7_27,Nicolaas WeidemanBrink van der MerweMartin BerglundBruce Watson,2016,https://link.springer.com/chapter/10.1007/978-3-319-40946-7_27,Conference paper
Using B and ProB for Data Validation Projects,"Abstract State Machines, Alloy, B, TLA, VDM, and Z",,,,10.1007/978-3-319-33600-8_10,Dominik HansenDavid SchneiderMichael Leuschel,2016,https://link.springer.com/chapter/10.1007/978-3-319-33600-8_10,Conference paper
Deductive Verification of Legacy Code,"Leveraging Applications of Formal Methods, Verification and Validation: Foundational Techniques",,,,10.1007/978-3-319-47166-2_53,Bernhard BeckertThorsten BormerDaniel Grahl,2016,https://link.springer.com/chapter/10.1007/978-3-319-47166-2_53,Conference paper
Lazy Reachability Checking for Timed Automata Using Interpolants,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-319-65765-3_15,Tamás TóthIstván Majzik,2017,https://link.springer.com/chapter/10.1007/978-3-319-65765-3_15,Conference paper
Shift Registers Fool Finite Automata,"Logic, Language, Information, and Computation",,,,10.1007/978-3-662-55386-2_12,Bjørn Kjos-Hanssen,2017,https://link.springer.com/chapter/10.1007/978-3-662-55386-2_12,Conference paper
Language-specific model checking of UML-RT models,Software & Systems Modeling,,,,10.1007/s10270-015-0484-y,Karolina ZurowskaJuergen Dingel,2015,https://link.springer.com/article/10.1007/s10270-015-0484-y,Article
Translating Active Objects into Colored Petri Nets for Communication Analysis,Fundamentals of Software Engineering,,,,10.1007/978-3-319-68972-2_6,Anastasia GkolfiCrystal Chang DinEinar Broch JohnsenMartin SteffenIngrid Chieh Yu,2017,https://link.springer.com/chapter/10.1007/978-3-319-68972-2_6,Conference paper
Bit-Precise Formal Verification for&#xa0;SystemC Using Satisfiability Modulo Theories Solving,System Level Design from HW/SW to Memory for Embedded Systems,,,,10.1007/978-3-319-90023-0_5,Lydia JaßPaula Herber,2017,https://link.springer.com/chapter/10.1007/978-3-319-90023-0_5,Conference paper
Proof of OS Scheduling Behavior in the Presence of Interrupt-Induced Concurrency,Interactive Theorem Proving,,,,10.1007/978-3-319-43144-4_4,June AndronickCorey LewisDaniel MatichukCarroll MorganChristine Rizkallah,2016,https://link.springer.com/chapter/10.1007/978-3-319-43144-4_4,Conference paper
Bellerophon: Tactical Theorem Proving for&#xa0;Hybrid Systems,Interactive Theorem Proving,,,,10.1007/978-3-319-66107-0_14,Nathan FultonStefan MitschRose BohrerAndré Platzer,2017,https://link.springer.com/chapter/10.1007/978-3-319-66107-0_14,Conference paper
Modeling and Verification of an Interrupt System in $$\mu $$ C/OS-III with TMSVL,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-319-31220-0_2,Jin CuiZhenhua DuanCong TianNan Zhang,2016,https://link.springer.com/chapter/10.1007/978-3-319-31220-0_2,Conference paper
Compositional Safety Refutation Techniques,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-68167-2_12,Kumar MadhukarPeter SchrammelMandayam Srivas,2017,https://link.springer.com/chapter/10.1007/978-3-319-68167-2_12,Conference paper
Automating Induction for Solving Horn Clauses,Computer Aided Verification,,,,10.1007/978-3-319-63390-9_30,Hiroshi UnnoSho ToriiHiroki Sakamoto,2017,https://link.springer.com/chapter/10.1007/978-3-319-63390-9_30,Conference paper
An SMT-Based Approach to the Formal Analysis of MARTE/CCSL,Formal Methods and Software Engineering,,,,10.1007/978-3-319-47846-3_27,Min ZhangFrédéric MalletHuibiao Zhu,2016,https://link.springer.com/chapter/10.1007/978-3-319-47846-3_27,Conference paper
The Tinker tool for graphical tactic development,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-017-0452-7,Gudmund GrovYuhui Lin,2017,https://link.springer.com/article/10.1007/s10009-017-0452-7,Article
Continuous Integration Applied to Software-Intensive Embedded Systems – Problems and Experiences,Product-Focused Software Process Improvement,,,,10.1007/978-3-319-49094-6_30,Torvald MårtenssonDaniel StåhlJan Bosch,2016,https://link.springer.com/chapter/10.1007/978-3-319-49094-6_30,Conference paper
Learning-Based Compositional Parameter Synthesis for Event-Recording Automata,"Formal Techniques for Distributed Objects, Components, and Systems",,,,10.1007/978-3-319-60225-7_2,Étienne AndréShang-Wei Lin,2017,https://link.springer.com/chapter/10.1007/978-3-319-60225-7_2,Conference paper
Integrity Checking of Function Pointers in&#xa0;Kernel Pools via Virtual Machine Introspection,Information Security,,,,10.1007/978-3-319-27659-5_1,Irfan AhmedGolden G. RichardAleksandar ZoranicVassil Roussev,2015,https://link.springer.com/chapter/10.1007/978-3-319-27659-5_1,Conference paper
Efficient parallel reasoning on fuzzy goal models for run time requirements verification,Software & Systems Modeling,,,,10.1007/s10270-016-0562-9,George ChatzikonstantinouKostas Kontogiannis,2016,https://link.springer.com/article/10.1007/s10270-016-0562-9,Article
Integration of Metamorphic Testing with&#xa0;Program Repair Methods Based on&#xa0;Adaptive Search Strategies and Program Equivalence,Formal Methods and Software Engineering,,,,10.1007/978-3-319-68690-5_25,Tingting WuYunwei DongTsong Yueh ChenMingyue JiangMan LauFei-Ching KuoSebastian Ng,2017,https://link.springer.com/chapter/10.1007/978-3-319-68690-5_25,Conference paper
On Equivalence Checking of Nondeterministic Finite Automata,"Dependable Software Engineering. Theories, Tools, and Applications",,,,10.1007/978-3-319-69483-2_13,Chen FuYuxin DengDavid N. JansenLijun Zhang,2017,https://link.springer.com/chapter/10.1007/978-3-319-69483-2_13,Conference paper
Correctness-by-Construction $$\wedge $$ Taxonomies $$\Rightarrow $$ Deep Comprehension of Algorithm Families,"Leveraging Applications of Formal Methods, Verification and Validation: Foundational Techniques",,,,10.1007/978-3-319-47166-2_54,Loek CleophasDerrick G. KourieVreda PieterseIna SchaeferBruce W. Watson,2016,https://link.springer.com/chapter/10.1007/978-3-319-47166-2_54,Conference paper
BTS: A Tool for Formal Component-Based Development,Integrated Formal Methods,,,,10.1007/978-3-319-66845-1_14,Dalay Israel de Almeida PereiraMarcel Vinicius Medeiros OliveiraMadiel S. Conserva FilhoSarah Raquel Da Rocha Silva,2017,https://link.springer.com/chapter/10.1007/978-3-319-66845-1_14,Conference paper
Temporal Conditional Preference Queries on Streams,Database and Expert Systems Applications,,,,10.1007/978-3-319-64468-4_11,Marcos Roberto RibeiroMaria Camila N. BarioniSandra de AmoClaudia RoncancioCyril Labbé,2017,https://link.springer.com/chapter/10.1007/978-3-319-64468-4_11,Conference paper
Acumen: An Open-Source Testbed for Cyber-Physical Systems Research,Internet of Things. IoT Infrastructures,,,,10.1007/978-3-319-47063-4_11,Walid TahaAdam DuraczYingfu ZengKevin AtkinsonFerenc A. BarthaPaul BraunerJan DuraczFei XuRobert CartwrightMichal KonečnýEugenio MoggiJawad MasoodPererik AndreassonJun InoueAnita Sant’AnnaRoland PhilippsenAlexandre ChapoutotMarcia O’MalleyAaron AmesVeronica GaspesLise HvatumShyam MehtaHenrik ErikssonChristian Grante,2016,https://link.springer.com/chapter/10.1007/978-3-319-47063-4_11,Conference paper
Using contexts to extract models from code,Software & Systems Modeling,,,,10.1007/s10270-015-0466-0,Lucio Mauro DuarteJeff KramerSebastian Uchitel,2015,https://link.springer.com/article/10.1007/s10270-015-0466-0,Article
Learning-Based Testing of Cyber-Physical Systems-of-Systems: A Platooning Study,Computer Performance Engineering,,,,10.1007/978-3-319-66583-2_9,Karl Meinke,2017,https://link.springer.com/chapter/10.1007/978-3-319-66583-2_9,Conference paper
Rewriting-Based Runtime Verification for Alternation-Free HyperLTL,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-54580-5_5,Noel BrettUmair SiddiqueBorzoo Bonakdarpour,2017,https://link.springer.com/chapter/10.1007/978-3-662-54580-5_5,Conference paper
Automating the Verification of Floating-Point Programs,"Verified Software. Theories, Tools, and Experiments",,,,10.1007/978-3-319-72308-2_7,Clément FumexClaude MarchéYannick Moy,2017,https://link.springer.com/chapter/10.1007/978-3-319-72308-2_7,Conference paper
A Comparative Study of BDD Packages for&#xa0;Probabilistic Symbolic Model Checking,"Dependable Software Engineering: Theories, Tools, and Applications",,,,10.1007/978-3-319-25942-0_3,Tom van DijkErnst Moritz HahnDavid N. JansenYong LiThomas NeeleMariëlle StoelingaAndrea TurriniLijun Zhang,2015,https://link.springer.com/chapter/10.1007/978-3-319-25942-0_3,Conference paper
Exact finite-state machine identification from scenarios and temporal properties,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-016-0442-1,Vladimir UlyantsevIgor BuzhinskyAnatoly Shalyto,2016,https://link.springer.com/article/10.1007/s10009-016-0442-1,Article
Symbolic Execution of Transition Systems with Function Summaries,Tests and Proofs,,,,10.1007/978-3-319-61467-0_3,Imen BoudhibaChristophe GastonPascale Le GallVirgile Prevosto,2017,https://link.springer.com/chapter/10.1007/978-3-319-61467-0_3,Conference paper
Connecting Program Synthesis and Reachability: Automatic Program Repair Using Test-Input Generation,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-54577-5_17,ThanhVu NguyenWestley WeimerDeepak KapurStephanie Forrest,2017,https://link.springer.com/chapter/10.1007/978-3-662-54577-5_17,Conference paper
Formalizing Timing Diagram Requirements in&#xa0;Discrete Duration Calculus,Software Engineering and Formal Methods,,,,10.1007/978-3-319-66197-1_16,Raj Mohan MatteplackelParitosh K. PandyaAmol Wakankar,2017,https://link.springer.com/chapter/10.1007/978-3-319-66197-1_16,Conference paper
Minimal Coverage for Ontology Signatures,OWL: Experiences and Directions – Reasoner Evaluation,,,,10.1007/978-3-319-54627-8_10,David GeletaTerry R. PayneValentina Tamma,2017,https://link.springer.com/chapter/10.1007/978-3-319-54627-8_10,Conference paper
Learning from Faults: Mutation Testing in Active Automata Learning,NASA Formal Methods,,,,10.1007/978-3-319-57288-8_2,Bernhard K. AichernigMartin Tappler,2017,https://link.springer.com/chapter/10.1007/978-3-319-57288-8_2,Conference paper
Generic Hoare Logic for Order-Enriched Effects with Exceptions,Recent Trends in Algebraic Development Techniques,,,,10.1007/978-3-319-72044-9_14,Christoph RauchSergey GoncharovLutz Schröder,2017,https://link.springer.com/chapter/10.1007/978-3-319-72044-9_14,Conference paper
Compositional Runtime Enforcement,NASA Formal Methods,,,,10.1007/978-3-319-40648-0_7,Srinivas PinisettyStavros Tripakis,2016,https://link.springer.com/chapter/10.1007/978-3-319-40648-0_7,Conference paper
Case-based exploration of bidirectional transformations in QVT Relations,Software & Systems Modeling,,,,10.1007/s10270-016-0527-z,Bernhard Westfechtel,2016,https://link.springer.com/article/10.1007/s10270-016-0527-z,Article
Correctness-by-Learning of Infinite-State Component-Based Systems,Formal Aspects of Component Software,,,,10.1007/978-3-319-68034-7_10,Haitham Bou-AmmarMohamad JaberMohamad Nassar,2017,https://link.springer.com/chapter/10.1007/978-3-319-68034-7_10,Conference paper
Automatic Transition System Model Identification for Network Applications from Packet Traces,Fundamentals of Software Engineering,,,,10.1007/978-3-319-68972-2_14,Zeynab Sabahi-KavianiFatemeh GhassemiFateme Bajelan,2017,https://link.springer.com/chapter/10.1007/978-3-319-68972-2_14,Conference paper
Query Checking for Linear Temporal Logic,Critical Systems: Formal Methods and Automated Verification,,,,10.1007/978-3-319-67113-0_3,Samuel HuangRance Cleaveland,2017,https://link.springer.com/chapter/10.1007/978-3-319-67113-0_3,Conference paper
Statistical Model Checking of Dynamic Software Architectures,Software Architecture,,,,10.1007/978-3-319-48992-6_14,Everton CavalcanteJean QuilbeufLouis-Marie TraonouezFlavio OquendoThais BatistaAxel Legay,2016,https://link.springer.com/chapter/10.1007/978-3-319-48992-6_14,Conference paper
Analysis of Synchronisations in Stateful Active Objects,Integrated Formal Methods,,,,10.1007/978-3-319-66845-1_13,Ludovic HenrioCosimo LaneveVincenzo Mastandrea,2017,https://link.springer.com/chapter/10.1007/978-3-319-66845-1_13,Conference paper
Weak Memory Models as LLVM-to-LLVM Transformations,Mathematical and Engineering Methods in Computer Science,,,,10.1007/978-3-319-29817-7_13,Vladimír ŠtillPetr RočkaiJiří Barnat,2016,https://link.springer.com/chapter/10.1007/978-3-319-29817-7_13,Conference paper
Symbolic Model Generation for Graph Properties,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-662-54494-5_13,Sven SchneiderLeen LambersFernando Orejas,2017,https://link.springer.com/chapter/10.1007/978-3-662-54494-5_13,Conference paper
Reasoning on Context-Dependent Domain Models,Semantic Technology,,,,10.1007/978-3-319-70682-5_5,Stephan BöhmeThomas Kühn,2017,https://link.springer.com/chapter/10.1007/978-3-319-70682-5_5,Conference paper
Focused Certification of an Industrial Compilation and Static Verification Toolchain,Software Engineering and Formal Methods,,,,10.1007/978-3-319-66197-1_2,Zhi ZhangRobbyJohn HatcliffYannick MoyPierre Courtieu,2017,https://link.springer.com/chapter/10.1007/978-3-319-66197-1_2,Conference paper
Model Counting for Recursively-Defined Strings,Computer Aided Verification,,,,10.1007/978-3-319-63390-9_21,Minh-Thai TrinhDuc-Hiep ChuJoxan Jaffar,2017,https://link.springer.com/chapter/10.1007/978-3-319-63390-9_21,Conference paper
On Run-Time Enforcement of Authorization Constraints in Security-Sensitive Workflows,Software Engineering and Formal Methods,,,,10.1007/978-3-319-66197-1_13,Daniel Ricardo dos SantosSilvio Ranise,2017,https://link.springer.com/chapter/10.1007/978-3-319-66197-1_13,Conference paper
Statistical Model Checking of e-Motions Domain-Specific Modeling Languages,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-662-49665-7_18,Francisco DuránAntonio Moreno-DelgadoJosé M. Álvarez-Palomo,2016,https://link.springer.com/chapter/10.1007/978-3-662-49665-7_18,Conference paper
Verifying Robustness of Event-Driven Asynchronous Programs Against Concurrency,Programming Languages and Systems,,,,10.1007/978-3-662-54434-1_7,Ahmed BouajjaniMichael EmmiConstantin EneaBurcu Kulahcioglu OzkanSerdar Tasiran,2017,https://link.springer.com/chapter/10.1007/978-3-662-54434-1_7,Conference paper
Multiple Mutation Testing from Finite State Machines with Symbolic Inputs,Testing Software and Systems,,,,10.1007/978-3-319-67549-7_7,Omer Nguena TimoAlexandre PetrenkoS. Ramesh,2017,https://link.springer.com/chapter/10.1007/978-3-319-67549-7_7,Conference paper
A Decision Procedure for Restricted Intensional Sets,Automated Deduction – CADE 26,,,,10.1007/978-3-319-63046-5_12,Maximiliano CristiáGianfranco Rossi,2017,https://link.springer.com/chapter/10.1007/978-3-319-63046-5_12,Conference paper
Reverse Complexity,Journal of Automated Reasoning,,,,10.1007/s10817-015-9349-x,Andrea Asperti,2015,https://link.springer.com/article/10.1007/s10817-015-9349-x,Article
String Analysis via Automata Manipulation with Logic Circuit Representation,Computer Aided Verification,,,,10.1007/978-3-319-41528-4_13,Hung-En WangTzung-Lin TsaiChun-Han LinFang YuJie-Hong R. Jiang,2016,https://link.springer.com/chapter/10.1007/978-3-319-41528-4_13,Conference paper
A Novel Approach to HW/SW Integration Testing of Route-Based Interlocking System Controllers,"Reliability, Safety, and Security of Railway Systems. Modelling, Analysis, Verification, and Certification",,,,10.1007/978-3-319-33951-1_3,Jan PeleskaWen-ling HuangFelix Hübner,2016,https://link.springer.com/chapter/10.1007/978-3-319-33951-1_3,Conference paper
Reactive Property Monitoring of Hybrid Systems with Aggregation,Runtime Verification,,,,10.1007/978-3-319-46982-9_28,Nicolas Rapin,2016,https://link.springer.com/chapter/10.1007/978-3-319-46982-9_28,Conference paper
Learning Symbolic Automata,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-54577-5_10,Samuel DrewsLoris D’Antoni,2017,https://link.springer.com/chapter/10.1007/978-3-662-54577-5_10,Conference paper
Modular Demand-Driven Analysis of Semantic Difference for Program Versions,Static Analysis,,,,10.1007/978-3-319-66706-5_20,Anna TrostanetskiOrna GrumbergDaniel Kroening,2017,https://link.springer.com/chapter/10.1007/978-3-319-66706-5_20,Conference paper
DIVINE: Explicit-State LTL Model Checker,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-49674-9_60,Vladimír ŠtillPetr RočkaiJiří Barnat,2016,https://link.springer.com/chapter/10.1007/978-3-662-49674-9_60,Conference paper
MoChiBA: Probabilistic LTL Model Checking Using Limit-Deterministic Büchi Automata,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-46520-3_9,Salomon SickertJan Křetínský,2016,https://link.springer.com/chapter/10.1007/978-3-319-46520-3_9,Conference paper
A Stream-Based Specification Language for Network Monitoring,Runtime Verification,,,,10.1007/978-3-319-46982-9_10,Peter FaymonvilleBernd FinkbeinerSebastian SchirmerHazem Torfah,2016,https://link.springer.com/chapter/10.1007/978-3-319-46982-9_10,Conference paper
An Automata-Based Approach to Evolving Privacy Policies for Social Networks,Runtime Verification,,,,10.1007/978-3-319-46982-9_18,Raúl PardoChristian ColomboGordon J. PaceGerardo Schneider,2016,https://link.springer.com/chapter/10.1007/978-3-319-46982-9_18,Conference paper
SymDIVINE: Tool for Control-Explicit Data-Symbolic State Space Exploration,Model Checking Software,,,,10.1007/978-3-319-32582-8_14,Jan MrázekPetr BauchHenrich LaukoJiří Barnat,2016,https://link.springer.com/chapter/10.1007/978-3-319-32582-8_14,Conference paper
StaRVOOrS — Episode II,"Leveraging Applications of Formal Methods, Verification and Validation: Foundational Techniques",,,,10.1007/978-3-319-47166-2_28,Wolfgang AhrendtGordon J. PaceGerardo Schneider,2016,https://link.springer.com/chapter/10.1007/978-3-319-47166-2_28,Conference paper
Cutoff Bounds for Consensus Algorithms,Computer Aided Verification,,,,10.1007/978-3-319-63390-9_12,Ognjen MarićChristoph SprengerDavid Basin,2017,https://link.springer.com/chapter/10.1007/978-3-319-63390-9_12,Conference paper
The Power of Symbolic Automata and Transducers,Computer Aided Verification,,,,10.1007/978-3-319-63387-9_3,Loris D’AntoniMargus Veanes,2017,https://link.springer.com/chapter/10.1007/978-3-319-63387-9_3,Conference paper
