Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Resource Action-Based Bounded ATL: A&#xa0;New Logic for MAS to Express a Cost Over the Actions,PRIMA 2024: Principles and Practice of Multi-Agent Systems,,,,10.1007/978-3-031-77367-9_16,Davide CattaAngelo FerrandoVadim Malvone,2025,https://link.springer.com/chapter/10.1007/978-3-031-77367-9_16,Conference paper
Compressing ACAS-Xu Lookup Tables with&#xa0;Binary Decision Diagrams,NASA Formal Methods,,,,10.1007/978-3-032-28079-4_24,Martin BoniolJulien BrunelJean-Baptiste ChaudronChristophe GarionXavier Thirioux,2026,https://link.springer.com/chapter/10.1007/978-3-032-28079-4_24,Conference paper
Implications and Advantages of AI Test Actualization in API Automated Software Testing,Flexible Query Answering Systems,,,,10.1007/978-3-032-05607-8_28,Anastasia KaracholevaMilen Petrov,2026,https://link.springer.com/chapter/10.1007/978-3-032-05607-8_28,Conference paper
Safe Autonomous Decision-Making with&#xa0;vGOAL,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Cognitive Mimetics. The PAAMS Collection",,,,10.1007/978-3-031-37616-0_32,Yi YangTom Holvoet,2023,https://link.springer.com/chapter/10.1007/978-3-031-37616-0_32,Conference paper
Lightweight Verification of Hyperproperties,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-45332-8_1,Oyendrila DobeStefan SchuppEzio BartocciBorzoo BonakdarpourAxel LegayMiroslav PajicYu Wang,2023,https://link.springer.com/chapter/10.1007/978-3-031-45332-8_1,Conference paper
PyCT: A Python Concolic Tester,Programming Languages and Systems,,,,10.1007/978-3-030-89051-3_3,Yu-Fang ChenWei-Lun TsaiWei-Cheng WuDi-De YenFang Yu,2021,https://link.springer.com/chapter/10.1007/978-3-030-89051-3_3,Conference paper
Towards Trusted Smart Contracts: A Comprehensive Test Suite For Vulnerability Detection,Empirical Software Engineering,,,,10.1007/s10664-024-10509-w,Andrei ArusoaieȘtefan-Claudiu Susan,2024,https://link.springer.com/article/10.1007/s10664-024-10509-w,Article
Model Checking Python Programs with MSVL,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-030-41418-4_15,Xinfeng ShuFengyun GaoWeiran GaoLili ZhangXiaobing WangLiang Zhao,2020,https://link.springer.com/chapter/10.1007/978-3-030-41418-4_15,Conference paper
Ultimate TestGen: Combining Parallel Trace Abstraction and Symbolic Path Execution (Competition Contribution),Fundamental Approaches to Software Engineering,,,,10.1007/978-3-032-22774-4_28,Max BarthDaniel DietschMatthias HeizmannMarie-Christine Jakobs,2026,https://link.springer.com/chapter/10.1007/978-3-032-22774-4_28,Conference paper
Distributed SMT Solving Based on&#xa0;Dynamic Variable-Level Partitioning,Computer Aided Verification,,,,10.1007/978-3-031-65627-9_4,Mengyu ZhaoShaowei CaiYuhang Qian,2024,https://link.springer.com/chapter/10.1007/978-3-031-65627-9_4,Conference paper
Model Checking B Models via&#xa0;High-Level Code Generation,Formal Methods  and Software Engineering,,,,10.1007/978-3-031-17244-1_20,Fabian VuDominik BrandtMichael Leuschel,2022,https://link.springer.com/chapter/10.1007/978-3-031-17244-1_20,Conference paper
Quantum software engineering and potential of quantum computing in software engineering research: a review,Automated Software Engineering,,,,10.1007/s10515-025-00493-w,Ashis Kumar MandalMd NadimChanchal K. RoyBanani RoyKevin A. Schneider,2025,https://link.springer.com/article/10.1007/s10515-025-00493-w,Article
MoXIchecker: An Extensible Model Checker for MoXI,"Verified Software. Theories, Tools and Experiments",,,,10.1007/978-3-031-86695-1_1,Salih AtesDirk BeyerPo-Chun ChienNian-Ze Lee,2025,https://link.springer.com/chapter/10.1007/978-3-031-86695-1_1,Conference paper
A research agenda for active automata learning,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-026-00839-z,Sophie FortzFatemeh GhassemiLéo HenryFalk HowarThomas NeeleJurriaan RotMarnix Suilen,2026,https://link.springer.com/article/10.1007/s10009-026-00839-z,Article
Btor2-Cert: A Certifying Hardware-Verification Framework Using Software Analyzers,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-031-57256-2_7,Zsófia ÁdámDirk BeyerPo-Chun ChienNian-Ze LeeNils Sirrenberg,2024,https://link.springer.com/chapter/10.1007/978-3-031-57256-2_7,Conference paper
Quantitative Symbolic Patch Impact Analysis,NASA Formal Methods,,,,10.1007/978-3-032-28079-4_17,Laboni SarkerAbdus SatterTevfik Bultan,2026,https://link.springer.com/chapter/10.1007/978-3-032-28079-4_17,Conference paper
Reactive Synthesis of&#xa0;Smart Contract Control Flows,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-45329-8_12,Bernd FinkbeinerJana HofmannFlorian KohnNoemi Passing,2023,https://link.springer.com/chapter/10.1007/978-3-031-45329-8_12,Conference paper
Monitoring of spatio-temporal properties with nonlinear SAT solvers,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-024-00740-7,André Matos PedroTomás SilvaTiago SequeiraJoão LourençoJoão Costa SecoCarla Ferreira,2024,https://link.springer.com/article/10.1007/s10009-024-00740-7,Article
Towards Efficient C/C++ Vulnerability Impact Assessment in&#xa0;Package Management Systems,Information and Communications Security,,,,10.1007/978-981-95-3537-8_10,Zibo WangXiangkun JiaJia YanYi YangHuafeng HuangPurui Su,2026,https://link.springer.com/chapter/10.1007/978-981-95-3537-8_10,Conference paper
A Formal Description of an Algorithm Suitable for Parsing the Language of Mathematics,Intelligent Computer Mathematics,,,,10.1007/978-3-032-07021-0_10,Luka VrečarJoe WellsFairouz Kamareddine,2026,https://link.springer.com/chapter/10.1007/978-3-032-07021-0_10,Conference paper
Vulnerability detection with graph enhancement and global dependency representation learning,Automated Software Engineering,,,,10.1007/s10515-024-00484-3,Xuehai JiaJunwei DuMinying FangHao LiuYuying LiFeng Jiang,2025,https://link.springer.com/article/10.1007/s10515-024-00484-3,Article
Wit4Java: A Violation-Witness Validator for Java Verifiers (Competition Contribution),Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99527-0_36,Tong WuPeter SchrammelLucas C. Cordeiro,2022,https://link.springer.com/chapter/10.1007/978-3-030-99527-0_36,Conference paper
Protocol Conformance with&#xa0;Choreographic PlusCal,Theoretical Aspects of Software Engineering,,,,10.1007/978-3-031-35257-7_8,Darius FooAndreea CosteaWei-Ngan Chin,2023,https://link.springer.com/chapter/10.1007/978-3-031-35257-7_8,Conference paper
"Assertions in software testing: survey, landscape, and trends",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-025-00794-1,Masoumeh TaromiradPer Runeson,2025,https://link.springer.com/article/10.1007/s10009-025-00794-1,Article
GPUexplore $$^{\textsc {prob}}$$ : Markov Chain State Space Construction and Verification with GPUs,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-031-90660-2_8,Jan HeemstraAnton Wijs,2025,https://link.springer.com/chapter/10.1007/978-3-031-90660-2_8,Conference paper
ConstraintFlow: A Declarative DSL for&#xa0;Easy Development of&#xa0;DNN Certifiers,Static Analysis,,,,10.1007/978-3-031-74776-2_16,Avaljot SinghYasmin SaritaCharith MendisGagandeep Singh,2025,https://link.springer.com/chapter/10.1007/978-3-031-74776-2_16,Conference paper
Specification Inference Modulo Oracles for&#xa0;Database-Backed Web Applications,Programming Languages and Systems,,,,10.1007/978-981-95-3585-9_10,Nitesh TrivediSubhajit Roy,2026,https://link.springer.com/chapter/10.1007/978-981-95-3585-9_10,Conference paper
"Adding liveness to behavioral programming: theory, implementation, and user study",Requirements Engineering,,,,10.1007/s00766-025-00439-4,Tom YaacovAchiya ElyasafGera Weiss,2025,https://link.springer.com/article/10.1007/s00766-025-00439-4,Article
Developing a&#xa0;Safe Autonomous Logistic System with&#xa0;vGOAL,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Digital Twins: The PAAMS Collection",,,,10.1007/978-3-031-70415-4_32,Yi YangTom Holvoet,2025,https://link.springer.com/chapter/10.1007/978-3-031-70415-4_32,Conference paper
"Named Arguments as Intersections, Optional Arguments as Unions",Programming Languages and Systems,,,,10.1007/978-3-031-91121-7_14,Yaozhu SunBruno C. d. S. Oliveira,2025,https://link.springer.com/chapter/10.1007/978-3-031-91121-7_14,Conference paper
AFLTrans: Research on&#xa0;Intelligent Generative Fuzz Testing Method Based on&#xa0;Transformer,Digital Forensics and Cyber Crime,,,,10.1007/978-3-032-22545-0_27,Guoyan CaoMengjiao GengXiaobing Xiong,2026,https://link.springer.com/chapter/10.1007/978-3-032-22545-0_27,Conference paper
FM-Weck: Containerized Execution of Formal-Methods Tools,Formal Methods,,,,10.1007/978-3-031-71177-0_3,Dirk BeyerHenrik Wachowitz,2025,https://link.springer.com/chapter/10.1007/978-3-031-71177-0_3,Conference paper
An Empirical Investigation of Requirements Engineering and Testing Utilizing EARS Notation in PLC Programs,SN Computer Science,,,,10.1007/s42979-025-03843-3,Mikael Ebrahimi SalariEduard Paul EnoiuWasif AfzalCristina Seceleanu,2025,https://link.springer.com/article/10.1007/s42979-025-03843-3,Article
HHLPy: Practical Verification of&#xa0;Hybrid Systems Using Hoare Logic,Formal Methods,,,,10.1007/978-3-031-27481-7_11,Huanhuan ShengAlexander BentkampBohua Zhan,2023,https://link.springer.com/chapter/10.1007/978-3-031-27481-7_11,Conference paper
Static analysis to make the most of CHERI C/C++ for existing code: improving memory safety at scale,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-025-00781-6,Irina DudinaIan Stark,2025,https://link.springer.com/article/10.1007/s10009-025-00781-6,Article
Graves-CPA: A Graph-Attention Verifier Selector (Competition Contribution),Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99527-0_28,Will LeesonMatthew B. Dwyer,2022,https://link.springer.com/chapter/10.1007/978-3-030-99527-0_28,Conference paper
"Towards High-Level SMT Program Modeling: Bounded Integers, Simplified Structs, and&#xa0;Metaprogramming",Formal Methods and Software Engineering,,,,10.1007/978-981-95-4213-0_20,Xiangyu Li,2026,https://link.springer.com/chapter/10.1007/978-981-95-4213-0_20,Conference paper
Measurement-Based Verification of&#xa0;Quantum Markov Chains,Computer Aided Verification,,,,10.1007/978-3-031-65633-0_24,Ji GuanYuan FengAndrea TurriniMingsheng Ying,2024,https://link.springer.com/chapter/10.1007/978-3-031-65633-0_24,Conference paper
CTL $$^*$$ Model Checking for&#xa0;Data-Aware Dynamic Systems with&#xa0;Arithmetic,Automated Reasoning,,,,10.1007/978-3-031-10769-6_4,Paolo FelliMarco MontaliSarah Winkler,2022,https://link.springer.com/chapter/10.1007/978-3-031-10769-6_4,Conference paper
An empirical assessment of machine learning approaches for triaging reports of static analysis tools,Empirical Software Engineering,,,,10.1007/s10664-022-10253-z,Sai YerramreddyAustin MordahlUgur KocShiyi WeiJeffrey S. FosterMarine CarpuatAdam A. Porter,2023,https://link.springer.com/article/10.1007/s10664-022-10253-z,Article
Enabling concurrency issue detection for ROS 2 using Timed Petri nets,Software and Systems Modeling,,,,10.1007/s10270-026-01405-6,Sebastian EbertFerdinand AuerswaldSebastian GötzUwe Aßmann,2026,https://link.springer.com/article/10.1007/s10270-026-01405-6,Article
Analysis of recurrent neural networks via property-directed verification of surrogate models,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00684-w,Igor KhmelnitskyDaniel NeiderRajarshi RoyXuan XieBenoît BarbotBenedikt BolligAlain FinkelSerge HaddadMartin LeuckerLina Ye,2022,https://link.springer.com/article/10.1007/s10009-022-00684-w,Article
MBFair: a model-based verification methodology for detecting violations of individual fairness,Software and Systems Modeling,,,,10.1007/s10270-024-01184-y,Qusai RamadanMarco KonersmannAmir Shayan AhmadianJan JürjensSteffen Staab,2024,https://link.springer.com/article/10.1007/s10270-024-01184-y,Article
Jajapy: A Learning Library for&#xa0;Stochastic Models,Quantitative Evaluation of Systems,,,,10.1007/978-3-031-43835-6_3,Raphaël ReynouardAnna IngólfsdóttirGiovanni Bacci,2023,https://link.springer.com/chapter/10.1007/978-3-031-43835-6_3,Conference paper
Secure coding with AI – from detection to repair,Empirical Software Engineering,,,,10.1007/s10664-026-10812-8,Vladislav BelozerovPeter J BarclayAshkan Sami,2026,https://link.springer.com/article/10.1007/s10664-026-10812-8,Article
Verifying First-Order Temporal Properties of Infinite-State Systems via Timers and Rankings,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-032-22749-2_18,Raz LotanNeta EladOded PadonSharon Shoham,2026,https://link.springer.com/chapter/10.1007/978-3-032-22749-2_18,Conference paper
Formal Verification of a Java Component Using the RESOLVE Framework,Frontiers of Combining Systems,,,,10.1007/978-3-030-86205-3_16,Laine RumreichPaolo A. G. Sivilotti,2021,https://link.springer.com/chapter/10.1007/978-3-030-86205-3_16,Conference paper
Testing Stream Programs from Pre/Post-models,SN Computer Science,,,,10.1007/s42979-025-03824-6,Sylvain Hallé,2025,https://link.springer.com/article/10.1007/s42979-025-03824-6,Article
Automated Verification of&#xa0;Monotonic Data Structure Traversals in&#xa0;C,Computer Aided Verification,,,,10.1007/978-3-031-98668-0_2,Matthew Sotoudeh,2025,https://link.springer.com/chapter/10.1007/978-3-031-98668-0_2,Conference paper
SolTG: A CHC-Based Solidity Test Case Generator,Computer Aided Verification,,,,10.1007/978-3-031-65627-9_23,Konstantin BritikovIlia ZlatkinGrigory FedyukovichLeonardo AltNatasha Sharygina,2024,https://link.springer.com/chapter/10.1007/978-3-031-65627-9_23,Conference paper
LLM-Based Property-Based Test Generation for&#xa0;Guardrailing Cyber-Physical Systems,Bridging the Gap Between AI and Reality,,,,10.1007/978-3-032-07132-3_3,Khashayar EtemadiMarjan SirjaniMahshid Helali MoghadamPer StrandbergPaul Pettersson,2026,https://link.springer.com/chapter/10.1007/978-3-032-07132-3_3,Conference paper
Verifying Feedforward Neural Networks for&#xa0;Classification in&#xa0;Isabelle/HOL,Formal Methods,,,,10.1007/978-3-031-27481-7_24,Achim D. BruckerAmy Stell,2023,https://link.springer.com/chapter/10.1007/978-3-031-27481-7_24,Conference paper
Neural Networks in&#xa0;Imandra: Matrix Representation as&#xa0;a&#xa0;Verification Choice,Software Verification and Formal Methods for ML-Enabled Autonomous Systems,,,,10.1007/978-3-031-21222-2_6,Remi DesmartinGrant PassmoreEkaterina Kommendentskaya,2022,https://link.springer.com/chapter/10.1007/978-3-031-21222-2_6,Conference paper
Smart contract generation model based on code annotation and AST-LSTM tuning,The Journal of Supercomputing,,,,10.1007/s11227-025-07186-x,Chen YongHu DefengXu ChaoChen NannanLiu Jianbo,2025,https://link.springer.com/article/10.1007/s11227-025-07186-x,Article
From High-Level Types to&#xa0;Low-Level Monitors: Synthesizing Verified Runtime Checkers for&#xa0;MAVLink,NASA Formal Methods,,,,10.1007/978-3-032-28079-4_5,Arthur AmorimPaul GazzilloMax TaylorLance Joneckis,2026,https://link.springer.com/chapter/10.1007/978-3-032-28079-4_5,Conference paper
Goblint: A Portfolio for Mixed Flow-Sensitive Abstract Interpretation,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-032-22749-2_26,Simmo SaanAli Rasim KocalMichael PetterKaroliine HolterJulian ErhardMichael SchwarzVesal VojdaniHelmut Seidl,2026,https://link.springer.com/chapter/10.1007/978-3-032-22749-2_26,Conference paper
Learning Computation Tree Logic with&#xa0;Neural Networks,Automated Reasoning,,,,10.1007/978-3-032-32589-1_24,Benjamin BordaisDaniel NeiderMustafa Yalçıner,2026,https://link.springer.com/chapter/10.1007/978-3-032-32589-1_24,Conference paper
A Naive Prover for&#xa0;First-Order Logic: A Minimal Example of&#xa0;Analytic Completeness,Automated Reasoning with Analytic Tableaux and Related Methods,,,,10.1007/978-3-031-43513-3_25,Asta Halkjær FromJørgen Villadsen,2023,https://link.springer.com/chapter/10.1007/978-3-031-43513-3_25,Conference paper
A Framework of&#xa0;Runtime Monitoring for&#xa0;Correct Execution of&#xa0;Smart Contracts,Blockchain – ICBC 2022,,,,10.1007/978-3-031-23495-8_7,R. K. Shyamasundar,2022,https://link.springer.com/chapter/10.1007/978-3-031-23495-8_7,Conference paper
Learning Model Checking and the Kernel Trick for Signal Temporal Logic on Stochastic Processes,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99524-9_15,Luca BortolussiGiuseppe Maria GalloJan KřetínskýLaura Nenzi,2022,https://link.springer.com/chapter/10.1007/978-3-030-99524-9_15,Conference paper
Large Language Models in&#xa0;Code Co-generation for&#xa0;Safe Autonomous Vehicles,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-032-01241-8_13,Ali NouriBeatriz Cabrero-DanielZhennan FeiKrishna RonankiHåkan SivencronaChristian Berger,2026,https://link.springer.com/chapter/10.1007/978-3-032-01241-8_13,Conference paper
Heterogeneous Heuristic Optimisation and Scheduling for First-Order Theorem Proving,Intelligent Computer Mathematics,,,,10.1007/978-3-030-81097-9_8,Edvard K. HoldenKonstantin Korovin,2021,https://link.springer.com/chapter/10.1007/978-3-030-81097-9_8,Conference paper
Context-aware prompting for LLM-based program repair,Automated Software Engineering,,,,10.1007/s10515-025-00512-w,Yingling LiMuxin CaiJunjie ChenYang XuLei HuangJianping Li,2025,https://link.springer.com/article/10.1007/s10515-025-00512-w,Article
Analysis and&#xa0;Verification of&#xa0;Quantum Communication Protocols in&#xa0;UPPAAL,Computer Aided Verification,,,,10.1007/978-3-032-32537-2_18,René Bødker ChristensenNikolaj Rossander KristensenKim Guldstrand LarsenMarius MikučionisJiří SrbaLoke Walsted,2026,https://link.springer.com/chapter/10.1007/978-3-032-32537-2_18,Conference paper
Automated SC-MCC test case generation using coverage-guided fuzzing,Software Quality Journal,,,,10.1007/s11219-024-09667-3,Monika Rani GollaSangharatna Godboley,2024,https://link.springer.com/article/10.1007/s11219-024-09667-3,Article
"Extract, model, refine: improved modelling of program verification tools through data enrichment",Software and Systems Modeling,,,,10.1007/s10270-024-01232-7,Sophie LathouwersYujie LiuVadim Zaytsev,2025,https://link.springer.com/article/10.1007/s10270-024-01232-7,Article
SyDPaCC: A Framework for&#xa0;the&#xa0;Development of&#xa0;Verified Scalable Parallel Functional Programs,"Leveraging Applications of Formal Methods, Verification and Validation. Specification and Verification",,,,10.1007/978-3-031-75380-0_16,Frédéric LoulergueJordan Ischard,2025,https://link.springer.com/chapter/10.1007/978-3-031-75380-0_16,Conference paper
Formalizing smart contract design patterns with DCR graphs,Software and Systems Modeling,,,,10.1007/s10270-026-01366-w,Mojtaba EshghieWolfgang AhrendtCyrille ArthoThomas Troels HildebrandtGerardo Schneider,2026,https://link.springer.com/article/10.1007/s10270-026-01366-w,Article
WhyRel: an auto-active relational verifier,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-025-00786-1,Ramana NagasamudramAnindya BanerjeeDavid A. Naumann,2025,https://link.springer.com/article/10.1007/s10009-025-00786-1,Article
SeHBPL: Behavioral Semantics-Based Patch Presence Test for&#xa0;Binaries,"Dependable Software Engineering. Theories, Tools, and Applications",,,,10.1007/978-981-99-8664-4_6,Jintao HuangGaosheng WangZhiqiang ShiFei LvWeidong ZhangShichao Lv,2024,https://link.springer.com/chapter/10.1007/978-981-99-8664-4_6,Conference paper
Model Checking and Strategy Synthesis for Multi-agent Systems for Resource Allocation,Formal Methods: Foundations and Applications,,,,10.1007/978-3-030-92137-8_4,Nils TimmJosua Botha,2021,https://link.springer.com/chapter/10.1007/978-3-030-92137-8_4,Conference paper
Deep Learning-Based Detection of&#xa0;Code Execution Vulnerabilities in&#xa0;Binary Programs,Neural Information Processing,,,,10.1007/978-981-96-7005-5_27,Daojing HeShanshan ZhuQilin NaYanchang CaiSammy ChanMohsen Guizani,2025,https://link.springer.com/chapter/10.1007/978-981-96-7005-5_27,Conference paper
The Simulator’s Blueprint: Automata Learning from Cybersecurity Logs,Computer Aided Verification,,,,10.1007/978-3-032-32519-8_25,Tudor BraicuBenjamin YlvisakerNicolas Espinosa DiceYiding ChenYiyi ZhangNate FosterHossein Hojjat,2026,https://link.springer.com/chapter/10.1007/978-3-032-32519-8_25,Conference paper
Incremental Rewriting Modulo SMT,Automated Deduction – CADE 29,,,,10.1007/978-3-031-38499-8_32,Gerald WhittersVivek NigamCarolyn Talcott,2023,https://link.springer.com/chapter/10.1007/978-3-031-38499-8_32,Conference paper
"More Paradigms of&#xa0;SAT Solvers: Circuit-SAT, FPGA-Based SAT, LLM-Based SAT",Engineering Trustworthy Software Systems,,,,10.1007/978-981-95-8617-2_1,Shaowei Cai,2026,https://link.springer.com/chapter/10.1007/978-981-95-8617-2_1,Conference paper
Visualizing Software Test Requirements Using NLP and&#xa0;HITL Approach,Information Management and Big Data,,,,10.1007/978-3-031-63616-5_22,S. M. Azizul HakimRahat Ibn RafiqMichael Lingg,2024,https://link.springer.com/chapter/10.1007/978-3-031-63616-5_22,Conference paper
Discovering Likely Invariants for&#xa0;Distributed Systems Through Runtime Monitoring and&#xa0;Learning,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-031-82700-6_1,Yuan XiaDeepayan SurAabha Shailesh PingleJyotirmoy V. DeshmukhMukund RaghothamanSrivatsan Ravi,2025,https://link.springer.com/chapter/10.1007/978-3-031-82700-6_1,Conference paper
Statistical Model Checking for Traffic Models,Formal Methods: Foundations and Applications,,,,10.1007/978-3-030-92137-8_2,B. ThamilselvamSubrahmanyam KalyanasundaramShubham ParmarM. V. Panduranga Rao,2021,https://link.springer.com/chapter/10.1007/978-3-030-92137-8_2,Conference paper
MAGen: Multi-agent smart contract generation with automated testing and verification,Empirical Software Engineering,,,,10.1007/s10664-026-10931-2,Lixue LiuWei KeHaiyang ChiJunjian Yan,2026,https://link.springer.com/article/10.1007/s10664-026-10931-2,Article
Integrated Contract-Based Unit and&#xa0;System Testing for&#xa0;Component-Based Systems,NASA Formal Methods,,,,10.1007/978-3-031-60698-4_25,John HatcliffJason BeltRobbyDavid Hardin,2024,https://link.springer.com/chapter/10.1007/978-3-031-60698-4_25,Conference paper
A Prototype for Data Race Detection in CSeq 3,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99527-0_23,Alex CotoOmar InversoEmerson SalesEmilio Tuosto,2022,https://link.springer.com/chapter/10.1007/978-3-030-99527-0_23,Conference paper
Finite Model Finding in&#xa0;First-Order Modal Logics,Automated Reasoning,,,,10.1007/978-3-032-32589-1_20,Happy Khairunnisa SariyantoAlexander SteenGeoff Sutcliffe,2026,https://link.springer.com/chapter/10.1007/978-3-032-32589-1_20,Conference paper
AALpy: an active automata learning library,Innovations in Systems and Software Engineering,,,,10.1007/s11334-022-00449-3,Edi MuškardinBernhard K. AichernigIngo PillAndrea PferscherMartin Tappler,2022,https://link.springer.com/article/10.1007/s11334-022-00449-3,Article
Formal modeling and verification for amplification timing anomalies in the superscalar TriCore architecture,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00655-1,Benjamin BinderMihail AsavoaeFlorian BrandnerBelgacem Ben HediaMathieu Jan,2022,https://link.springer.com/article/10.1007/s10009-022-00655-1,Article
Mechanized Semantics for&#xa0;Correctness of&#xa0;the&#xa0;RS274 Additive Manufacturing Command Language,NASA Formal Methods,,,,10.1007/978-3-031-93706-4_20,Mohit TekriwalMatthew Sottile,2025,https://link.springer.com/chapter/10.1007/978-3-031-93706-4_20,Conference paper
Timeout Prediction for&#xa0;Software Analyses,Software Engineering and Formal Methods,,,,10.1007/978-3-031-47115-5_19,Nicola ThobenJan HaltermannHeike Wehrheim,2023,https://link.springer.com/chapter/10.1007/978-3-031-47115-5_19,Conference paper
AutoFuzz: automatic fuzzer-sanitizer scheduling with multi-armed bandit,Software Quality Journal,,,,10.1007/s11219-025-09707-6,Yijia GaoWenrui ZengSiyuan LiuYingpei Zeng,2025,https://link.springer.com/article/10.1007/s11219-025-09707-6,Article
Decision Procedures for&#xa0;Sequence Theories,Computer Aided Verification,,,,10.1007/978-3-031-37703-7_2,Artur JeżAnthony W. LinOliver MarkgrafPhilipp Rümmer,2023,https://link.springer.com/chapter/10.1007/978-3-031-37703-7_2,Conference paper
Automatic Repair for Network Programs,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99527-0_19,Lei ShiYuepeng WangRajeev AlurBoon Thau Loo,2022,https://link.springer.com/chapter/10.1007/978-3-030-99527-0_19,Conference paper
AI-Assisted Programming with&#xa0;Test-Based Refinement,Bridging the Gap Between AI and Reality,,,,10.1007/978-3-031-73741-1_24,Bernhard K. AichernigKlaus Havelund,2025,https://link.springer.com/chapter/10.1007/978-3-031-73741-1_24,Conference paper
The probabilistic model checker <span>Storm</span>,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-021-00633-z,Christian HenselSebastian JungesJoost-Pieter KatoenTim QuatmannMatthias Volk,2021,https://link.springer.com/article/10.1007/s10009-021-00633-z,Article
A Practical Approach to&#xa0;Runtime Verification,Runtime Verification,,,,10.1007/978-3-032-05435-7_21,Raik HiplerHannes KallwiesMartin LeuckerKevin Gillian van DommeleJannis Wien,2026,https://link.springer.com/chapter/10.1007/978-3-032-05435-7_21,Conference paper
Formally Verified Verifiable Group Generators,Fundamentals of Software Engineering,,,,10.1007/978-3-031-87054-5_12,Mina A. CyrusMukesh Tiwari,2025,https://link.springer.com/chapter/10.1007/978-3-031-87054-5_12,Conference paper
Certified Abstract Cost Analysis,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-71500-7_2,Elvira AlbertReiner HähnleAlicia MerayoDominic Steinhöfel,2021,https://link.springer.com/chapter/10.1007/978-3-030-71500-7_2,Conference paper
vGOAL: A&#xa0;GOAL-Based Specification Language for&#xa0;Safe Autonomous Decision-Making,Engineering Multi-Agent Systems,,,,10.1007/978-3-031-48539-8_3,Yi YangTom Holvoet,2023,https://link.springer.com/chapter/10.1007/978-3-031-48539-8_3,Conference paper
Language Partitioning for&#xa0;Mission-Time Linear Temporal Logic,NASA Formal Methods,,,,10.1007/978-3-031-93706-4_18,A. E. RosentraterZ. WangKatherine KosaianKristin Yvonne Rozier,2025,https://link.springer.com/chapter/10.1007/978-3-031-93706-4_18,Conference paper
Reliable execution of natural language test cases for GUI applications using LLM agents,Software Quality Journal,,,,10.1007/s11219-026-09767-2,Sébastien Salva,2026,https://link.springer.com/article/10.1007/s11219-026-09767-2,Article
CPA-Daemon: Mitigating Tool Restarts for Java-Based Verifiers,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-78750-8_8,Dirk BeyerThomas LembergerHenrik Wachowitz,2025,https://link.springer.com/chapter/10.1007/978-3-031-78750-8_8,Conference paper
CoVeriTeam: On-Demand Composition of Cooperative Verification Systems,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99524-9_31,Dirk BeyerSudeep Kanav,2022,https://link.springer.com/chapter/10.1007/978-3-030-99524-9_31,Conference paper
Reformulating regression test suite optimization using quantum annealing - an empirical study,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-024-00775-w,Antonio TrovatoManuel De StefanoFabiano PecorelliDario Di NucciAndrea De Lucia,2024,https://link.springer.com/article/10.1007/s10009-024-00775-w,Article
Execution and&#xa0;Monitoring of&#xa0;HOA Automata with&#xa0;HOAX,Runtime Verification,,,,10.1007/978-3-032-05435-7_3,Luca Di Stefano,2026,https://link.springer.com/chapter/10.1007/978-3-032-05435-7_3,Conference paper
Automated reasoning for proving non-orderability of groups,Journal of Automated Reasoning,,,,10.1007/s10817-025-09734-9,Alexei LisitsaZipei NieAlexei Vernitski,2025,https://link.springer.com/article/10.1007/s10817-025-09734-9,Article
