Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Composed Bisimulation for Tree Automata,Implementation and Applications of Automata,,,,10.1007/978-3-540-70844-5_22,Parosh A. AbdullaAhmed BouajjaniLukáš HolíkLisa KaatiTomáš Vojnar,2008,https://link.springer.com/chapter/10.1007/978-3-540-70844-5_22,Conference paper
Symbolic String Verification: An Automata-Based Approach,Model Checking Software,,,,10.1007/978-3-540-85114-1_21,Fang YuTevfik BultanMarco CovaOscar H. Ibarra,2008,https://link.springer.com/chapter/10.1007/978-3-540-85114-1_21,Conference paper
A Logical Characterization of Forward and Backward Chaining in the Inverse Method,Journal of Automated Reasoning,,,,10.1007/s10817-007-9091-0,Kaustuv ChaudhuriFrank PfenningGreg Price,2008,https://link.springer.com/article/10.1007/s10817-007-9091-0,Article
MC-SOG: An LTL Model Checker Based on Symbolic Observation Graphs,Applications and Theory of Petri Nets,,,,10.1007/978-3-540-68746-7_20,Kais KlaiDenis Poitrenaud,2008,https://link.springer.com/chapter/10.1007/978-3-540-68746-7_20,Conference paper
A Probabilistic Formal Analysis Approach to Cross Layer Optimization in Distributed Embedded Systems,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-3-540-72952-5_18,Minyoung KimMark-Oliver StehrCarolyn TalcottNikil DuttNalini Venkatasubramanian,2007,https://link.springer.com/chapter/10.1007/978-3-540-72952-5_18,Conference paper
Formal Modeling of a Generic Middleware to Ensure Invariant Properties,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-3-540-68863-1_12,Xavier RenaultJérôme HuguesFabrice Kordon,2008,https://link.springer.com/chapter/10.1007/978-3-540-68863-1_12,Conference paper
"Visualization, Simulation and Analysis of Reconfigurable Systems",Applications of Graph Transformations with Industrial Relevance,,,,10.1007/978-3-540-89020-1_19,Claudia ErmelKarsten Ehrig,2008,https://link.springer.com/chapter/10.1007/978-3-540-89020-1_19,Conference paper
Development of formal models and conformance testing for systems with asynchronous interfaces and telecommunications protocols,Programming and Computer Software,,,,10.1134/S0361768807060035,N. V. PakulinA. V. Khoroshilov,2007,https://link.springer.com/article/10.1134/S0361768807060035,Article
Hyper-Minimization in O(n 2),Implementation and Applications of Automata,,,,10.1007/978-3-540-70844-5_23,Andrew Badr,2008,https://link.springer.com/chapter/10.1007/978-3-540-70844-5_23,Conference paper
Specifying and Verifying Sensor Networks: An Experiment of Formal Methods,Formal Methods and Software Engineering,,,,10.1007/978-3-540-88194-0_20,Jin Song DongJing SunJun SunKenji TaguchiXian Zhang,2008,https://link.springer.com/chapter/10.1007/978-3-540-88194-0_20,Conference paper
Correctness by Construction for High-Integrity Real-Time Systems: A Metamodel-Driven Approach,Reliable Software Technologies – Ada Europe 2007,,,,10.1007/978-3-540-73230-3_9,Matteo BordinTullio Vardanega,2007,https://link.springer.com/chapter/10.1007/978-3-540-73230-3_9,Conference paper
Query-Driven Program Testing,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-540-93900-9_15,Andreas HolzerChristian SchallhartMichael TautschnigHelmut Veith,2008,https://link.springer.com/chapter/10.1007/978-3-540-93900-9_15,Conference paper
Efficient Symbolic Execution of Large Quantifications in a Process Algebra,Formal Methods and Software Engineering,,,,10.1007/978-3-540-76650-6_19,Benoît FraikinMarc Frappier,2007,https://link.springer.com/chapter/10.1007/978-3-540-76650-6_19,Conference paper
Formal Verification by Reverse Synthesis,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-540-87698-4_26,Xiang YinJohn C. KnightElisabeth A. NguyenWestley Weimer,2008,https://link.springer.com/chapter/10.1007/978-3-540-87698-4_26,Conference paper
Composing Safely — A Type System for Aspects,Software Composition,,,,10.1007/978-3-540-78789-1_18,Florian KammüllerHenry Sudhof,2008,https://link.springer.com/chapter/10.1007/978-3-540-78789-1_18,Conference paper
Reversible Flowchart Languages and the Structured Reversible Program Theorem,"Automata, Languages and Programming",,,,10.1007/978-3-540-70583-3_22,Tetsuo YokoyamaHolger Bock AxelsenRobert Glück,2008,https://link.springer.com/chapter/10.1007/978-3-540-70583-3_22,Conference paper
Towards Description and Optimization of Abstract Machines in an Extension of Prolog,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-540-71410-1_7,José F. MoralesManuel CarroManuel Hermenegildo,2007,https://link.springer.com/chapter/10.1007/978-3-540-71410-1_7,Conference paper
A Verification Framework for Normative Multi-Agent Systems,Intelligent Agents and Multi-Agent Systems,,,,10.1007/978-3-540-89674-6_9,Lăcrămioara AştefănoaeiMehdi DastaniJohn-Jules MeyerFrank S. de Boer,2008,https://link.springer.com/chapter/10.1007/978-3-540-89674-6_9,Conference paper
Proving Programs Incorrect Using a Sequent Calculus for Java Dynamic Logic,Tests and Proofs,,,,10.1007/978-3-540-73770-4_3,Philipp RümmerMuhammad Ali Shah,2007,https://link.springer.com/chapter/10.1007/978-3-540-73770-4_3,Conference paper
Dynamic Model Checking with Property Driven Pruning to Detect Race Conditions,Automated Technology for Verification and Analysis,,,,10.1007/978-3-540-88387-6_11,Chao WangYu YangAarti GuptaGanesh Gopalakrishnan,2008,https://link.springer.com/chapter/10.1007/978-3-540-88387-6_11,Conference paper
Declarative Diagnosis of Missing Answers in Constraint Functional-Logic Programming,Functional and Logic Programming,,,,10.1007/978-3-540-78969-7_22,Rafael CaballeroMario Rodríguez ArtalejoRafael del Vado Vírseda,2008,https://link.springer.com/chapter/10.1007/978-3-540-78969-7_22,Conference paper
Tackling Large Verification Problems with the Swarm Tool,Model Checking Software,,,,10.1007/978-3-540-85114-1_11,Gerard J. HolzmannRajeev JoshiAlex Groce,2008,https://link.springer.com/chapter/10.1007/978-3-540-85114-1_11,Conference paper
The Three Platonic Models of Divergence-Strict CSP,Theoretical Aspects of Computing - ICTAC 2008,,,,10.1007/978-3-540-85762-4_3,A. W. Roscoe,2008,https://link.springer.com/chapter/10.1007/978-3-540-85762-4_3,Conference paper
Program Repair Suggestions from Graphical State-Transition Specifications,Formal Techniques for Networked and Distributed Systems – FORTE 2008,,,,10.1007/978-3-540-68855-6_12,Farn WangChih-Hong Cheng,2008,https://link.springer.com/chapter/10.1007/978-3-540-68855-6_12,Conference paper
Individual Reuse in Description Logic Reasoning,Automated Reasoning,,,,10.1007/978-3-540-71070-7_20,Boris MotikIan Horrocks,2008,https://link.springer.com/chapter/10.1007/978-3-540-71070-7_20,Conference paper
Synthesizing Monitors for Safety Properties: This Time with Calls and Returns,Runtime Verification,,,,10.1007/978-3-540-89247-2_4,Grigore RoşuFeng ChenThomas Ball,2008,https://link.springer.com/chapter/10.1007/978-3-540-89247-2_4,Conference paper
Declarative Object Identity Using Relation Types,ECOOP 2007 – Object-Oriented Programming,,,,10.1007/978-3-540-73589-2_4,Mandana VaziriFrank TipStephen FinkJulian Dolby,2007,https://link.springer.com/chapter/10.1007/978-3-540-73589-2_4,Conference paper
Diagnosing Distributed Systems with Self-propelled Instrumentation,Middleware 2008,,,,10.1007/978-3-540-89856-6_5,Alexander V. MirgorodskiyBarton P. Miller,2008,https://link.springer.com/chapter/10.1007/978-3-540-89856-6_5,Conference paper
Formal Semantics of DRMA-Style Programming in BSPlib,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-540-68111-3_119,Julien TessonFrédéric Loulergue,2008,https://link.springer.com/chapter/10.1007/978-3-540-68111-3_119,Conference paper
Algebra of Programming Using Dependent Types,Mathematics of Program Construction,,,,10.1007/978-3-540-70594-9_15,Shin-Cheng MuHsiang-Shang KoPatrik Jansson,2008,https://link.springer.com/chapter/10.1007/978-3-540-70594-9_15,Conference paper
Explaining Verification Conditions,Algebraic Methodology and Software Technology,,,,10.1007/978-3-540-79980-1_12,Ewen DenneyBernd Fischer,2008,https://link.springer.com/chapter/10.1007/978-3-540-79980-1_12,Conference paper
Checking sequences for distributed test architectures,Distributed Computing,,,,10.1007/s00446-008-0062-4,R. M. HieronsH. Ural,2008,https://link.springer.com/article/10.1007/s00446-008-0062-4,Article
Forays into Sequential Composition and Concatenation in Eagle,Runtime Verification,,,,10.1007/978-3-540-89247-2_5,Joachim BaranHoward Barringer,2008,https://link.springer.com/chapter/10.1007/978-3-540-89247-2_5,Conference paper
A Hybrid Denotational Semantics for Hybrid Systems,Programming Languages and Systems,,,,10.1007/978-3-540-78739-6_5,Olivier BouissouMatthieu Martel,2008,https://link.springer.com/chapter/10.1007/978-3-540-78739-6_5,Conference paper
Specifying and Verifying Event-Based Fairness Enhanced Systems,Formal Methods and Software Engineering,,,,10.1007/978-3-540-88194-0_4,Jun SunYang LiuJin Song DongHai H. Wang,2008,https://link.springer.com/chapter/10.1007/978-3-540-88194-0_4,Conference paper
Automated Formal Testing of C API Using T2C Framework,"Leveraging Applications of Formal Methods, Verification and Validation",,,,10.1007/978-3-540-88479-8_5,Alexey V. KhoroshilovVladimir V. RubanovEugene A. Shatokhin,2008,https://link.springer.com/chapter/10.1007/978-3-540-88479-8_5,Conference paper
Practical Programming with Higher-Order Encodings and Dependent Types,Programming Languages and Systems,,,,10.1007/978-3-540-78739-6_7,Adam PoswolskyCarsten Schürmann,2008,https://link.springer.com/chapter/10.1007/978-3-540-78739-6_7,Conference paper
Prolog Based Description Logic Reasoning,Logic Programming,,,,10.1007/978-3-540-89982-2_40,Gergely LukácsyPéter SzerediBalázs Kádár,2008,https://link.springer.com/chapter/10.1007/978-3-540-89982-2_40,Conference paper
Rewriting Approximations for Fast Prototyping of Static Analyzers,Term Rewriting and Applications,,,,10.1007/978-3-540-73449-9_6,Yohan BoichutThomas GenetThomas JensenLuka Le Roux,2007,https://link.springer.com/chapter/10.1007/978-3-540-73449-9_6,Conference paper
User-Definable Resource Bounds Analysis for Logic Programs,Logic Programming,,,,10.1007/978-3-540-74610-2_24,Jorge NavasEdison MeraPedro López-GarcíaManuel V. Hermenegildo,2007,https://link.springer.com/chapter/10.1007/978-3-540-74610-2_24,Conference paper
Human Comprehensible and Machine Processable Specifications of Operational Semantics,Model Driven Architecture- Foundations and Applications,,,,10.1007/978-3-540-72901-3_12,Markus ScheidgenJoachim Fischer,2007,https://link.springer.com/chapter/10.1007/978-3-540-72901-3_12,Conference paper
Low-Level Programming in Hume: An Exploration of the HW-Hume Level,Implementation and Application of Functional Languages,,,,10.1007/978-3-540-74130-5_6,Kevin HammondGudmund GrovGreg MichaelsonAndrew Ireland,2007,https://link.springer.com/chapter/10.1007/978-3-540-74130-5_6,Conference paper
Implementing Conformiq Qtronic,Testing of Software and Communicating Systems,,,,10.1007/978-3-540-73066-8_1,Antti Huima,2007,https://link.springer.com/chapter/10.1007/978-3-540-73066-8_1,Conference paper
On similarity-awareness in testing-based fault localization,Automated Software Engineering,,,,10.1007/s10515-008-0025-9,Dan HaoLu ZhangYing PanHong MeiJiasu Sun,2008,https://link.springer.com/article/10.1007/s10515-008-0025-9,Article
Workflow Testing,"Leveraging Applications of Formal Methods, Verification and Validation",,,,10.1007/978-3-540-88479-8_51,R. BreuA. LechnerM. WillburgerB. Katt,2008,https://link.springer.com/chapter/10.1007/978-3-540-88479-8_51,Conference paper
Structural Testing for Semaphore-Based Multithread Programs,Computational Science – ICCS 2008,,,,10.1007/978-3-540-69384-0_39,Felipe S. SarmanhoPaulo S. L. SouzaSimone R. S. SouzaAdenilso S. Simão,2008,https://link.springer.com/chapter/10.1007/978-3-540-69384-0_39,Conference paper
Comparing Three Formal Analysis Approaches of the Tropos Family,Agent-Oriented Information Systems IV,,,,10.1007/978-3-540-77990-2_10,Dominik SchmitzGerhard LakemeyerMatthias Jarke,2008,https://link.springer.com/chapter/10.1007/978-3-540-77990-2_10,Conference paper
A Denotational Model for Web Services Choreography,Distributed Computing and Internet Technology,,,,10.1007/978-3-540-89737-8_1,Geguang PuYongxin ZhaoZheng WangLibo FengHuibiao ZhuJifeng He,2008,https://link.springer.com/chapter/10.1007/978-3-540-89737-8_1,Conference paper
Formalising Java’s Data Race Free Guarantee,Theorem Proving in Higher Order Logics,,,,10.1007/978-3-540-74591-4_4,David AspinallJaroslav Ševčík,2007,https://link.springer.com/chapter/10.1007/978-3-540-74591-4_4,Conference paper
Message Correlation and Business Protocol Discovery in Service Interaction Logs,Advanced Information Systems Engineering,,,,10.1007/978-3-540-69534-9_31,Belkacem SerrourDaniel P. GasparottoHamamache KheddouciBoualem Benatallah,2008,https://link.springer.com/chapter/10.1007/978-3-540-69534-9_31,Conference paper
A Concept-Driven Construction of the Mondex Protocol Using Three Refinements,"Abstract State Machines, B and Z",,,,10.1007/978-3-540-87603-8_6,Gerhard SchellhornRichard Banach,2008,https://link.springer.com/chapter/10.1007/978-3-540-87603-8_6,Conference paper
Approximate OWL-Reasoning with Screech,Web Reasoning and Rule Systems,,,,10.1007/978-3-540-88737-9_13,Tuvshintur TserendorjSebastian RudolphMarkus KrötzschPascal Hitzler,2008,https://link.springer.com/chapter/10.1007/978-3-540-88737-9_13,Conference paper
A Simple Model of Separation Logic for Higher-Order Store,"Automata, Languages and Programming",,,,10.1007/978-3-540-70583-3_29,Lars BirkedalBernhard ReusJan SchwinghammerHongseok Yang,2008,https://link.springer.com/chapter/10.1007/978-3-540-70583-3_29,Conference paper
On-the-Fly Techniques for Game-Based Software Model Checking,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-540-78800-3_7,Adam BakewellDan R. Ghica,2008,https://link.springer.com/chapter/10.1007/978-3-540-78800-3_7,Conference paper
"Exploiting traces in static program analysis: better model checking through <span class=""mathjax-tex"">\({{\tt printf}}\)</span>s",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-007-0058-6,Alex GroceRajeev Joshi,2008,https://link.springer.com/article/10.1007/s10009-007-0058-6,Article
Using OGRO and CertiVeR to improve OCSP validation for Grids,The Journal of Supercomputing,,,,10.1007/s11227-007-0120-x,Jesus LunaManel MedinaOscar Manso,2007,https://link.springer.com/article/10.1007/s11227-007-0120-x,Article
A Program Transformation for Tracing Functional Logic Computations,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-540-71410-1_12,Bernd BrasselSebastian FischerFrank Huch,2007,https://link.springer.com/chapter/10.1007/978-3-540-71410-1_12,Conference paper
Module Extraction and Incremental Classification: A Pragmatic Approach for $\ensuremath{\mathcal{EL}^+}$ Ontologies,The Semantic Web: Research and Applications,,,,10.1007/978-3-540-68234-9_19,Boontawee Suntisrivaraporn,2008,https://link.springer.com/chapter/10.1007/978-3-540-68234-9_19,Conference paper
Scalable Shape Analysis for Systems Code,Computer Aided Verification,,,,10.1007/978-3-540-70545-1_36,Hongseok YangOukseh LeeJosh BerdineCristiano CalcagnoByron CookDino DistefanoPeter O’Hearn,2008,https://link.springer.com/chapter/10.1007/978-3-540-70545-1_36,Conference paper
Extending&#xa0;Automated&#xa0;Compositional&#xa0;Verification to the Full Class of Omega-Regular Languages,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-540-78800-3_2,Azadeh FarzanYu-Fang ChenEdmund M. ClarkeYih-Kuen TsayBow-Yaw Wang,2008,https://link.springer.com/chapter/10.1007/978-3-540-78800-3_2,Conference paper
Redesign of UML class diagrams: a formal approach,Software & Systems Modeling,,,,10.1007/s10270-007-0068-6,Piotr Kosiuczenko,2007,https://link.springer.com/article/10.1007/s10270-007-0068-6,Article
A Complete Guide to the Future,Programming Languages and Systems,,,,10.1007/978-3-540-71316-6_22,Frank S. de BoerDave ClarkeEinar Broch Johnsen,2007,https://link.springer.com/chapter/10.1007/978-3-540-71316-6_22,Conference paper
Monotonic Abstraction for Programs with Dynamic Memory Heaps,Computer Aided Verification,,,,10.1007/978-3-540-70545-1_33,Parosh Aziz AbdullaAhmed BouajjaniJonathan CederbergFrédéric HazizaAhmed Rezine,2008,https://link.springer.com/chapter/10.1007/978-3-540-70545-1_33,Conference paper
Dynamic Verification of MPI Programs with Reductions in Presence of Split Operations and Relaxed Orderings,Computer Aided Verification,,,,10.1007/978-3-540-70545-1_9,Sarvani VakkalankaGanesh GopalakrishnanRobert M. Kirby,2008,https://link.springer.com/chapter/10.1007/978-3-540-70545-1_9,Conference paper
Instrumentation of Open-Source Software for Intrusion Detection,Runtime Verification,,,,10.1007/978-3-540-77395-5_13,William MahoneyWilliam Sousan,2007,https://link.springer.com/chapter/10.1007/978-3-540-77395-5_13,Conference paper
"A General Tableau Method for Deciding Description Logics, Modal Logics and Related First-Order Fragments",Automated Reasoning,,,,10.1007/978-3-540-71070-7_17,Renate A. SchmidtDmitry Tishkovsky,2008,https://link.springer.com/chapter/10.1007/978-3-540-71070-7_17,Conference paper
Formal Functional Verification of Device Drivers,"Verified Software: Theories, Tools, Experiments",,,,10.1007/978-3-540-87873-5_19,Eyad AlkassarMark A. Hillebrand,2008,https://link.springer.com/chapter/10.1007/978-3-540-87873-5_19,Conference paper
Formal Testing of Multimodal Interactive Systems,Engineering Interactive Systems,,,,10.1007/978-3-540-92698-6_3,Jullien BouchetLaya MadaniLaurence NigayCatherine OriatIoannis Parissis,2008,https://link.springer.com/chapter/10.1007/978-3-540-92698-6_3,Conference paper
Test Case Generation for Ultimately Periodic Paths,Hardware and Software: Verification and Testing,,,,10.1007/978-3-540-77966-7_12,Saddek BensalemDoron PeledHongyang QuStavros TripakisLenore Zuck,2008,https://link.springer.com/chapter/10.1007/978-3-540-77966-7_12,Conference paper
Resource-Aware Verification Using Randomized Exploration of Large State Spaces,Model Checking Software,,,,10.1007/978-3-540-85114-1_16,Nazha AbedStavros TripakisJean-Marc Vincent,2008,https://link.springer.com/chapter/10.1007/978-3-540-85114-1_16,Conference paper
Negative Ternary Set-Sharing,Logic Programming,,,,10.1007/978-3-540-89982-2_30,Eric TriasJorge NavasElena S. AckleyStephanie ForrestM. Hermenegildo,2008,https://link.springer.com/chapter/10.1007/978-3-540-89982-2_30,Conference paper
Model Checking Recursive Programs with Exact Predicate Abstraction,Automated Technology for Verification and Analysis,,,,10.1007/978-3-540-88387-6_9,Arie GurfinkelOu WeiMarsha Chechik,2008,https://link.springer.com/chapter/10.1007/978-3-540-88387-6_9,Conference paper
Software quality estimation with limited fault data: a semi-supervised learning perspective,Software Quality Journal,,,,10.1007/s11219-007-9013-8,Naeem SeliyaTaghi M. Khoshgoftaar,2007,https://link.springer.com/article/10.1007/s11219-007-9013-8,Article
A Time and Interaction Model for Open Distributed Timing Computation,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-540-72905-1_8,Limin ShenShangping RenFeng LiYunfeng Mu,2007,https://link.springer.com/chapter/10.1007/978-3-540-72905-1_8,Conference paper
Automatic Testing from Formal Specifications,Tests and Proofs,,,,10.1007/978-3-540-73770-4_6,Manoranjan SatpathyMichael ButlerMichael LeuschelS. Ramesh,2007,https://link.springer.com/chapter/10.1007/978-3-540-73770-4_6,Conference paper
Computing Simulations over Tree Automata,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-540-78800-3_8,Parosh A. AbdullaAhmed BouajjaniLukáš HolíkLisa KaatiTomáš Vojnar,2008,https://link.springer.com/chapter/10.1007/978-3-540-78800-3_8,Conference paper
Formal Specification of the OpenMP Memory Model,OpenMP Shared Memory Parallel Programming,,,,10.1007/978-3-540-68555-5_27,Greg BronevetskyBronis R. de Supinski,2008,https://link.springer.com/chapter/10.1007/978-3-540-68555-5_27,Conference paper
Employing user profiles to test a new version of a GUI component in its context of use,Software Quality Journal,,,,10.1007/s11219-006-0040-7,Atif M. Memon,2006,https://link.springer.com/article/10.1007/s11219-006-0040-7,Article
"Workcraft: A Static Data Flow Structure Editing, Visualisation and Analysis Tool",Petri Nets and Other Models of Concurrency – ICATPN 2007,,,,10.1007/978-3-540-73094-1_30,Ivan PoliakovDanil SokolovAndrey Mokhov,2007,https://link.springer.com/chapter/10.1007/978-3-540-73094-1_30,Conference paper
KeY-C: A Tool for Verification of C Programs,Automated Deduction – CADE-21,,,,10.1007/978-3-540-73595-3_27,Oleg MürkDaniel LarssonReiner Hähnle,2007,https://link.springer.com/chapter/10.1007/978-3-540-73595-3_27,Conference paper
An Abstract Domain for Analyzing Heap-Manipulating Low-Level Software,Computer Aided Verification,,,,10.1007/978-3-540-73368-3_42,Sumit GulwaniAshish Tiwari,2007,https://link.springer.com/chapter/10.1007/978-3-540-73368-3_42,Conference paper
Efficient Modeling of Concurrent Systems in BMC,Model Checking Software,,,,10.1007/978-3-540-85114-1_10,Malay K. GanaiAarti Gupta,2008,https://link.springer.com/chapter/10.1007/978-3-540-85114-1_10,Conference paper
A Race-Detection and Flipping Algorithm for Automated Testing of Multi-threaded Programs,"Hardware and Software, Verification and Testing",,,,10.1007/978-3-540-70889-6_13,Koushik SenGul Agha,2007,https://link.springer.com/chapter/10.1007/978-3-540-70889-6_13,Conference paper
Verification of Model Transformations: A Case Study with BPEL,Trustworthy Global Computing,,,,10.1007/978-3-540-75336-0_12,Luciano BaresiKarsten EhrigReiko Heckel,2007,https://link.springer.com/chapter/10.1007/978-3-540-75336-0_12,Conference paper
Automata Based Interfaces for Control and Scheduling,Hybrid Systems: Computation and Control,,,,10.1007/978-3-540-71493-4_46,Gera WeissRajeev Alur,2007,https://link.springer.com/chapter/10.1007/978-3-540-71493-4_46,Conference paper
BRNGLR: a cubic Tomita-style GLR parsing algorithm,Acta Informatica,,,,10.1007/s00236-007-0054-z,Elizabeth ScottAdrian JohnstoneRob Economopoulos,2007,https://link.springer.com/article/10.1007/s00236-007-0054-z,Article
"Architectural Design, Behavior Modeling and Run-Time Verification of Network Embedded Systems",Reliable Systems on Unreliable Networked Platforms,,,,10.1007/978-3-540-71156-8_15,Man-Tak ShingDoron Drusinsky,2007,https://link.springer.com/chapter/10.1007/978-3-540-71156-8_15,Conference paper
"Rebeca: Theory, Applications, and Tools",Formal Methods for Components and Objects,,,,10.1007/978-3-540-74792-5_5,Marjan Sirjani,2007,https://link.springer.com/chapter/10.1007/978-3-540-74792-5_5,Conference paper
The KeY system 1.0 (Deduction Component),Automated Deduction – CADE-21,,,,10.1007/978-3-540-73595-3_26,Bernhard BeckertMartin GieseReiner HähnleVladimir KlebanovPhilipp RümmerSteffen SchlagerPeter H. Schmitt,2007,https://link.springer.com/chapter/10.1007/978-3-540-73595-3_26,Conference paper
Runtime Checking for Program Verification,Runtime Verification,,,,10.1007/978-3-540-77395-5_17,Karen ZeeViktor KuncakMichael TaylorMartin Rinard,2007,https://link.springer.com/chapter/10.1007/978-3-540-77395-5_17,Conference paper
Verifying Object-Oriented Programs with KeY: A&#xa0;Tutorial,Formal Methods for Components and Objects,,,,10.1007/978-3-540-74792-5_4,Wolfgang AhrendtBernhard BeckertReiner HähnlePhilipp RümmerPeter H. Schmitt,2007,https://link.springer.com/chapter/10.1007/978-3-540-74792-5_4,Conference paper
Scoped Types and Aspects for Real-Time Java,ECOOP 2006 – Object-Oriented Programming,,,,10.1007/11785477_7,Chris AndreaeYvonne CoadyCelina GibbsJames NobleJan VitekTian Zhao,2006,https://link.springer.com/chapter/10.1007/11785477_7,Conference paper
Integration of an Action Language Via UML Action Semantics,Trends in Enterprise Application Architecture,,,,10.1007/978-3-540-75912-6_13,Claudius HeitzPeter ThiemannThomas Wölfle,2007,https://link.springer.com/chapter/10.1007/978-3-540-75912-6_13,Conference paper
"Verifying Distributed, Event-Based Middleware Applications Using Domain-Specific Software Model Checking",Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-3-540-72952-5_3,L. Ruhai CaiJeremy S. BradburyJuergen Dingel,2007,https://link.springer.com/chapter/10.1007/978-3-540-72952-5_3,Conference paper
Prototyping 3APL in the Maude Term Rewriting Language,Computational Logic in Multi-Agent Systems,,,,10.1007/978-3-540-69619-3_6,M. Birna van RiemsdijkFrank S. de BoerMehdi DastaniJohn-Jules Ch. Meyer,2007,https://link.springer.com/chapter/10.1007/978-3-540-69619-3_6,Conference paper
Automatic Binding-Related Error Diagnosis in Logic Programs,Logic Programming,,,,10.1007/978-3-540-74610-2_23,Paweł PietrzakManuel V. Hermenegildo,2007,https://link.springer.com/chapter/10.1007/978-3-540-74610-2_23,Conference paper
ARVE: Aspect-Oriented Runtime Verification Environment,Runtime Verification,,,,10.1007/978-3-540-77395-5_8,Hiromasa ShinYusuke EndohYoshio Kataoka,2007,https://link.springer.com/chapter/10.1007/978-3-540-77395-5_8,Conference paper
Small Witnesses for Abstract Interpretation-Based Proofs,Programming Languages and Systems,,,,10.1007/978-3-540-71316-6_19,Frédéric BessonThomas JensenTiphaine Turpin,2007,https://link.springer.com/chapter/10.1007/978-3-540-71316-6_19,Conference paper
Current Issues in Multi-Agent Systems Development,Engineering Societies in the Agents World VII,,,,10.1007/978-3-540-75524-1_3,Rafael H. BordiniMehdi DastaniMichael Winikoff,2007,https://link.springer.com/chapter/10.1007/978-3-540-75524-1_3,Conference paper
On Formal Analysis of OO Languages Using Rewriting Logic: Designing for Performance,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-3-540-72952-5_7,Mark HillsGrigore Roşu,2007,https://link.springer.com/chapter/10.1007/978-3-540-72952-5_7,Conference paper
ALBA: A Generic Library for Programming Mobile Agents with Prolog,Programming Multi-Agent Systems,,,,10.1007/978-3-540-71956-4_8,Benjamin DevèzeCaroline ChopinaudPatrick Taillibert,2007,https://link.springer.com/chapter/10.1007/978-3-540-71956-4_8,Conference paper
The Maude Formal Tool Environment,Algebra and Coalgebra in Computer Science,,,,10.1007/978-3-540-73859-6_12,Manuel ClavelFrancisco DuránJoe HendrixSalvador LucasJosé MeseguerPeter Ölveczky,2007,https://link.springer.com/chapter/10.1007/978-3-540-73859-6_12,Conference paper
Finite-State Technology as a Programming Environment,Computational Linguistics and Intelligent Text Processing,,,,10.1007/978-3-540-70939-8_9,Shuly Wintner,2007,https://link.springer.com/chapter/10.1007/978-3-540-70939-8_9,Conference paper
A formal model of a system for automated program parallelization,Programming and Computer Software,,,,10.1134/S0361768807040019,V. A. VaseninA. N. Vodomerov,2007,https://link.springer.com/article/10.1134/S0361768807040019,Article
Model Checking of Extended OCL Constraints on UML Models in SOCLe,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-3-540-72952-5_4,John MullinsRaveca Oarga,2007,https://link.springer.com/chapter/10.1007/978-3-540-72952-5_4,Conference paper
Architectural Verification of Black-Box Component-Based Systems,Rapid Integration of Software Engineering Techniques,,,,10.1007/978-3-540-71876-5_7,Antonia BertolinoHenry MucciniAndrea Polini,2007,https://link.springer.com/chapter/10.1007/978-3-540-71876-5_7,Conference paper
Exhaustive Testing of Exception Handlers with Enforcer,Formal Methods for Components and Objects,,,,10.1007/978-3-540-74792-5_2,Cyrille ArthoArmin BiereShinichi Honiden,2007,https://link.springer.com/chapter/10.1007/978-3-540-74792-5_2,Conference paper
Certified Development Tools Implementation in Objective Caml,Practical Aspects of Declarative Languages,,,,10.1007/978-3-540-77442-6_2,Bruno PaganoOlivier AndrieuBenjamin CanouEmmanuel ChaillouxJean-Louis ColaçoThomas MoniotPhilippe Wang,2007,https://link.springer.com/chapter/10.1007/978-3-540-77442-6_2,Conference paper
TTCN-3 for Distributed Testing Embedded Software,Perspectives of Systems Informatics,,,,10.1007/978-3-540-70881-0_11,Stefan BlomThomas DeißNatalia IoustinovaAri KontioJaco van de PolAxel RennochNatalia Sidorova,2007,https://link.springer.com/chapter/10.1007/978-3-540-70881-0_11,Conference paper
Algorithms for Interface Synthesis,Computer Aided Verification,,,,10.1007/978-3-540-73368-3_4,Dirk BeyerThomas A. HenzingerVasu Singh,2007,https://link.springer.com/chapter/10.1007/978-3-540-73368-3_4,Conference paper
