Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Schematic Program Proofs with Abstract Execution,Journal of Automated Reasoning,,,,10.1007/s10817-023-09692-0,Dominic SteinhöfelReiner Hähnle,2024,https://link.springer.com/article/10.1007/s10817-023-09692-0,Article
Formal Runtime Error Detection During Development in&#xa0;the&#xa0;Automotive Industry,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-031-50524-9_1,Jesko Hecking-HarbuschJochen QuanteMaximilian Schlund,2024,https://link.springer.com/chapter/10.1007/978-3-031-50524-9_1,Conference paper
A research agenda for active automata learning,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-026-00839-z,Sophie FortzFatemeh GhassemiLéo HenryFalk HowarThomas NeeleJurriaan RotMarnix Suilen,2026,https://link.springer.com/article/10.1007/s10009-026-00839-z,Article
Monitoring Real-Time Systems Under Parametric Delay,Integrated Formal Methods,,,,10.1007/978-3-031-76554-4_11,Martin FränzleThomas M. GrosenKim G. LarsenMartin Zimmermann,2025,https://link.springer.com/chapter/10.1007/978-3-031-76554-4_11,Conference paper
SMT-Based Modeling and&#xa0;Verification of&#xa0;Spiking Neural Networks: A Case Study,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-031-24950-1_2,Soham BanerjeeSumana GhoshAnsuman BanerjeeSwarup K. Mohalik,2023,https://link.springer.com/chapter/10.1007/978-3-031-24950-1_2,Conference paper
Automated Verification of&#xa0;Consistency in&#xa0;Zero-Knowledge Proof Circuits,Computer Aided Verification,,,,10.1007/978-3-031-98668-0_16,Jon StephensShankara PailoorIsil Dillig,2025,https://link.springer.com/chapter/10.1007/978-3-031-98668-0_16,Conference paper
Automated test plan generation using large language models,Software Quality Journal,,,,10.1007/s11219-026-09744-9,Susmita HaldarLuiz Fernando Capretz,2026,https://link.springer.com/article/10.1007/s11219-026-09744-9,Article
symQV: Automated Symbolic Verification of&#xa0;Quantum Programs,Formal Methods,,,,10.1007/978-3-031-27481-7_12,Fabian Bauer-MarquartStefan LeueChristian Schilling,2023,https://link.springer.com/chapter/10.1007/978-3-031-27481-7_12,Conference paper
"Model Checking, Performance Analysis, Synthesis and&#xa0;Learning for&#xa0;Cyber Physical Systems",Engineering Trustworthy Software Systems,,,,10.1007/978-981-95-8617-2_6,Kim G. LarsenMarius Mikučionis,2026,https://link.springer.com/chapter/10.1007/978-981-95-8617-2_6,Conference paper
Stochastic Omega-Regular Verification and&#xa0;Control with&#xa0;Supermartingales,Computer Aided Verification,,,,10.1007/978-3-031-65633-0_18,Alessandro AbateMirco GiacobbeDiptarko Roy,2024,https://link.springer.com/chapter/10.1007/978-3-031-65633-0_18,Conference paper
Inferring Non-failure Conditions for&#xa0;Declarative Programs,Functional and Logic Programming,,,,10.1007/978-981-97-2300-3_10,Michael Hanus,2024,https://link.springer.com/chapter/10.1007/978-981-97-2300-3_10,Conference paper
SeqGPT-RL: a reinforcement-aligned hybrid intelligent system for Turkish technical-support dialogs,The Journal of Supercomputing,,,,10.1007/s11227-026-08757-2,Ayhan ArısoyEcir Uğur Küçüksille,2026,https://link.springer.com/article/10.1007/s11227-026-08757-2,Article
Verified Software Units for&#xa0;Simple DFA Modules and&#xa0;Objects in&#xa0;C,"Leveraging Applications of Formal Methods, Verification and Validation. Software Engineering",,,,10.1007/978-3-031-19756-7_14,Lennart Beringer,2022,https://link.springer.com/chapter/10.1007/978-3-031-19756-7_14,Conference paper
Quantitative modelling and analysis of BDI agents,Software and Systems Modeling,,,,10.1007/s10270-023-01121-5,Blair ArchibaldMuffy CalderMichele SevegnaniMengwei Xu,2023,https://link.springer.com/article/10.1007/s10270-023-01121-5,Article
A metrics-based approach for selecting among various refactoring candidates,Empirical Software Engineering,,,,10.1007/s10664-023-10412-w,Nikolaos NikolaidisNikolaos MittasApostolos AmpatzoglouDaniel FeitosaAlexander Chatzigeorgiou,2023,https://link.springer.com/article/10.1007/s10664-023-10412-w,Article
Configurable Model-Based Test Generation for&#xa0;Distributed Controllers Using Declarative Model Queries and&#xa0;Model Checkers,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-031-43681-9_5,Bence GraicsVince MolnárIstván Majzik,2023,https://link.springer.com/chapter/10.1007/978-3-031-43681-9_5,Conference paper
Smoke testing for machine learning: simple tests to discover severe bugs,Empirical Software Engineering,,,,10.1007/s10664-021-10073-7,Steffen HerboldTobias Haar,2022,https://link.springer.com/article/10.1007/s10664-021-10073-7,Article
Uniform Substitution for&#xa0;Dynamic Logic with&#xa0;Communicating Hybrid Programs,Automated Deduction – CADE 29,,,,10.1007/978-3-031-38499-8_6,Marvin BriegerStefan MitschAndré Platzer,2023,https://link.springer.com/chapter/10.1007/978-3-031-38499-8_6,Conference paper
Execution Time Program Verification with&#xa0;Tight Bounds,Practical Aspects of Declarative Languages,,,,10.1007/978-3-031-24841-2_4,Ana Carolina SilvaManuel BarbosaMário Florido,2023,https://link.springer.com/chapter/10.1007/978-3-031-24841-2_4,Conference paper
Sound Automation of Magic Wands,Computer Aided Verification,,,,10.1007/978-3-031-13188-2_7,Thibault DardinierGaurav ParthasarathyNoé WeeksPeter MüllerAlexander J. Summers,2022,https://link.springer.com/chapter/10.1007/978-3-031-13188-2_7,Conference paper
A lightweight approach to nontermination inference using Constrained Horn Clauses,Software and Systems Modeling,,,,10.1007/s10270-024-01161-5,Bishoksan KafleGraeme GangePeter SchachteHarald SøndergaardPeter J. Stuckey,2024,https://link.springer.com/article/10.1007/s10270-024-01161-5,Article
Are LLMs reliable code reviewers? systematic overcorrection in requirement conformance judgement,Automated Software Engineering,,,,10.1007/s10515-026-00638-5,Haolin JinHuaming Chen,2026,https://link.springer.com/article/10.1007/s10515-026-00638-5,Article
Asynchronous Subtyping by Trace Relaxation,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-031-57246-3_12,Laura BocchiAndy KingMaurizio Murgia,2024,https://link.springer.com/chapter/10.1007/978-3-031-57246-3_12,Conference paper
Verifying Refinement of&#xa0;Probabilistic Contracts Using Timed Automata,Theoretical Aspects of Software Engineering,,,,10.1007/978-3-031-35257-7_6,Anton HampusMattias Nyberg,2023,https://link.springer.com/chapter/10.1007/978-3-031-35257-7_6,Conference paper
Foundations for Query-based Runtime Monitoring of Temporal Properties over Runtime Models,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-031-57259-3_2,Lucas SakizloglouHolger GieseLeen Lambers,2024,https://link.springer.com/chapter/10.1007/978-3-031-57259-3_2,Conference paper
TRAC: A&#xa0;Tool for&#xa0;Data-Aware Coordination,Coordination Models and Languages,,,,10.1007/978-3-031-62697-5_13,João AfonsoElvis Konjoh SelabiMaurizio MurgiaAntónio RavaraEmilio Tuosto,2024,https://link.springer.com/chapter/10.1007/978-3-031-62697-5_13,Conference paper
Deductive Model Refinement,NASA Formal Methods,,,,10.1007/978-3-031-60698-4_9,Douglas R. SmithSrinivas Nedunuri,2024,https://link.springer.com/chapter/10.1007/978-3-031-60698-4_9,Conference paper
"Tracy, traces, and transducers: computable counterexamples and explanations for HyperLTL model-checking",Acta Informatica,,,,10.1007/s00236-025-00499-7,Sarah WinterMartin Zimmermann,2025,https://link.springer.com/article/10.1007/s00236-025-00499-7,Article
"Assertions in software testing: survey, landscape, and trends",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-025-00794-1,Masoumeh TaromiradPer Runeson,2025,https://link.springer.com/article/10.1007/s10009-025-00794-1,Article
An empirical study of fault localisation techniques for deep neural networks,Empirical Software Engineering,,,,10.1007/s10664-025-10657-7,Nargiz HumbatovaJinhan KimGunel JahangirovaShin YooPaolo Tonella,2025,https://link.springer.com/article/10.1007/s10664-025-10657-7,Article
Automated generation of consistent models using qualitative abstractions and exploration strategies,Software and Systems Modeling,,,,10.1007/s10270-021-00918-6,Aren A. BabikianOszkár SemeráthAnqi LiKristóf MarussyDániel Varró,2021,https://link.springer.com/article/10.1007/s10270-021-00918-6,Article
Complete Multiparty Session Type Projection with&#xa0;Automata,Computer Aided Verification,,,,10.1007/978-3-031-37709-9_17,Elaine LiFelix StutzThomas WiesDamien Zufferey,2023,https://link.springer.com/chapter/10.1007/978-3-031-37709-9_17,Conference paper
Problems with SZZ and features: An empirical study of the state of practice of defect prediction data collection,Empirical Software Engineering,,,,10.1007/s10664-021-10092-4,Steffen HerboldAlexander TrautschFabian TrautschBenjamin Ledel,2022,https://link.springer.com/article/10.1007/s10664-021-10092-4,Article
Critical scenario identification for realistic testing of autonomous driving systems,Software Quality Journal,,,,10.1007/s11219-022-09604-2,Qunying SongKaige TanPer RunesonStefan Persson,2022,https://link.springer.com/article/10.1007/s11219-022-09604-2,Article
Efficiently computable temporal robustness for a practical STL fragment,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-026-00852-2,Neha RinoMohammed FoughaliFlorian RenkinEugene Asarin,2026,https://link.springer.com/article/10.1007/s10009-026-00852-2,Article
Synthesising Programs with Non-trivial Constants,Journal of Automated Reasoning,,,,10.1007/s10817-023-09664-4,Alessandro AbateHaniel BarbosaClark BarrettCristina DavidPascal KesseliDaniel KroeningElizabeth PolgreenAndrew ReynoldsCesare Tinelli,2023,https://link.springer.com/article/10.1007/s10817-023-09664-4,Article
Decomposable and&#xa0;Executable Models for&#xa0;Verification of&#xa0;Real-Time Systems,Model-Driven Engineering and Software Development,,,,10.1007/978-3-031-38821-7_7,Callum McCollVladimir Estivill-CastroMorgan McCollRené Hexel,2023,https://link.springer.com/chapter/10.1007/978-3-031-38821-7_7,Conference paper
Rooting Formal Methods Within Higher Education Curricula for Computer Science and Software Engineering — A White Paper —,Formal Methods – Fun for Everybody,,,,10.1007/978-3-030-71374-4_1,Antonio CeroneMarkus RoggenbachJames DavenportCasey DennerMarie FarrellMagne HaveraaenFaron MollerPhilipp KörnerSebastian KringsPeter Csaba ÖlveczkyBernd-Holger SchlingloffNikolay ShilovRustam Zhumagambetov,2021,https://link.springer.com/chapter/10.1007/978-3-030-71374-4_1,Conference paper
Formal requirements modeling for cyber-physical systems engineering: an integrated solution based on FORM-L and Modelica,Requirements Engineering,,,,10.1007/s00766-021-00359-z,Daniel BouskelaAlberto FalconeAlfredo GarroAudrey JardinMartin OtterNguyen ThuyAndrea Tundis,2021,https://link.springer.com/article/10.1007/s00766-021-00359-z,Article
Formal Verification of Intelligent Hybrid Systems that are Modeled with Simulink and the Reinforcement Learning Toolbox,Formal Methods,,,,10.1007/978-3-030-90870-6_19,Julius AdeltTimm LiebrenzPaula Herber,2021,https://link.springer.com/chapter/10.1007/978-3-030-90870-6_19,Conference paper
An Automata-Theoretic Approach to&#xa0;Synthesizing Binarized Neural Networks,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-45329-8_18,Ye TaoWanwei LiuFu SongZhen LiangJi WangHongxu Zhu,2023,https://link.springer.com/chapter/10.1007/978-3-031-45329-8_18,Conference paper
A Comprehensive Requirement Capturing Model Enabling the Automated Formalisation of NL Requirements,SN Computer Science,,,,10.1007/s42979-022-01449-7,Mohamed OsamaAya Zaki-IsmailMohamed AbdelrazekJohn GrundyAmani Ibrahim,2022,https://link.springer.com/article/10.1007/s42979-022-01449-7,Article
Is this build failure related to my patch? An empirical study of unrelated build failures in continuous integration,Empirical Software Engineering,,,,10.1007/s10664-026-10874-8,Yonghui Andie HuangDaniel Alencar da CostaGrant DickMariam El MezouarLiwen Xiao,2026,https://link.springer.com/article/10.1007/s10664-026-10874-8,Article
MoTDeReL: Model-based testing through deep reinforcement learning for software systems specified through graph transformation,Automated Software Engineering,,,,10.1007/s10515-026-00610-3,Simin GhasemiMaryam Asgari AraghiVahid RafeReiko Heckel,2026,https://link.springer.com/article/10.1007/s10515-026-00610-3,Article
A formal component model for UML based on CSP aiming at compositional verification,Software and Systems Modeling,,,,10.1007/s10270-023-01127-z,Flávia FalcãoLucas LimaAugusto SampaioPedro Antonino,2023,https://link.springer.com/article/10.1007/s10270-023-01127-z,Article
Formal verification for security and attacks in IoT physical layer,Journal of Reliable Intelligent Environments,,,,10.1007/s40860-023-00202-y,Zinah Hussein TomanLazhar HamelSarah Hussein TomanMohamed GraietDalton Cézane Gomes Valadares,2023,https://link.springer.com/article/10.1007/s40860-023-00202-y,Article
A requirements inspection method based on scenarios generated by model mutation and the experimental validation,Empirical Software Engineering,,,,10.1007/s10664-021-10001-9,Boyuan LiXiaoxu DiaoWei GaoCarol Smidts,2021,https://link.springer.com/article/10.1007/s10664-021-10001-9,Article
Specification decomposition for reactive synthesis,Innovations in Systems and Software Engineering,,,,10.1007/s11334-022-00462-6,Bernd FinkbeinerGideon GeierNoemi Passing,2022,https://link.springer.com/article/10.1007/s11334-022-00462-6,Article
Reusable formal models for concurrency and communication in custom real-time operating systems,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-024-00743-4,Julius AdeltJulian GebkerPaula Herber,2024,https://link.springer.com/article/10.1007/s10009-024-00743-4,Article
NNLander-VeriF: A Neural Network Formal Verification Framework for&#xa0;Vision-Based Autonomous Aircraft Landing,NASA Formal Methods,,,,10.1007/978-3-031-06773-0_11,Ulices Santa CruzYasser Shoukry,2022,https://link.springer.com/chapter/10.1007/978-3-031-06773-0_11,Conference paper
Neural Networks in&#xa0;Imandra: Matrix Representation as&#xa0;a&#xa0;Verification Choice,Software Verification and Formal Methods for ML-Enabled Autonomous Systems,,,,10.1007/978-3-031-21222-2_6,Remi DesmartinGrant PassmoreEkaterina Kommendentskaya,2022,https://link.springer.com/chapter/10.1007/978-3-031-21222-2_6,Conference paper
Towards Regulatory-Compliant MLOps: Oravizio’s Journey from a Machine Learning Experiment to a Deployed Certified Medical Product,SN Computer Science,,,,10.1007/s42979-021-00726-1,Tuomas GranlundVlad StirbuTommi Mikkonen,2021,https://link.springer.com/article/10.1007/s42979-021-00726-1,Article
Enhancing Trust in Machine Learning Systems by Formal Methods,Machine Learning and Knowledge Extraction,,,,10.1007/978-3-031-40837-3_11,Christina Tavolato-WötzlPaul Tavolato,2023,https://link.springer.com/chapter/10.1007/978-3-031-40837-3_11,Conference paper
An empirical study of vulnerabilities in edge frameworks to support security testing improvement,Empirical Software Engineering,,,,10.1007/s10664-023-10330-x,Jahanzaib MalikFabrizio Pastore,2023,https://link.springer.com/article/10.1007/s10664-023-10330-x,Article
‘True Concurrency’ Semantics for Time Petri Nets with Weak Time and Persistent Atomic Policies,Programming and Computer Software,,,,10.1134/S0361768821050078,I. B. VirbitskaiteA. Yu. Zubarev,2021,https://link.springer.com/article/10.1134/S0361768821050078,Article
IsaVODEs: Interactive Verification of Cyber-Physical Systems at Scale,Journal of Automated Reasoning,,,,10.1007/s10817-024-09709-2,Jonathan Julián Huerta y MuniveSimon FosterMario GleirscherGeorg StruthChristian Pardillo LaursenThomas Hickman,2024,https://link.springer.com/article/10.1007/s10817-024-09709-2,Article
Towards a&#xa0;Usable and&#xa0;Sustainable Deductive Verification Tool,"Leveraging Applications of Formal Methods, Verification and Validation. Software Engineering",,,,10.1007/978-3-031-19756-7_16,Bernhard BeckertRichard BubelReiner HähnleMattias Ulbrich,2022,https://link.springer.com/chapter/10.1007/978-3-031-19756-7_16,Conference paper
A Synchronous Effects Logic for Temporal Verification of Pure Esterel,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-030-67067-2_19,Yahui SongWei-Ngan Chin,2021,https://link.springer.com/chapter/10.1007/978-3-030-67067-2_19,Conference paper
A Verified Low-Level Implementation of the Adaptive Exterior Light and Speed Control System,Rigorous State-Based Methods,,,,10.1007/978-3-030-48077-6_30,Sebastian KringsPhilipp KörnerJannik DunkelauChris Rutenkolk,2020,https://link.springer.com/chapter/10.1007/978-3-030-48077-6_30,Conference paper
"Identifying and fixing ambiguities in, and semantically accurate formalisation of, behavioural requirements",Software and Systems Modeling,,,,10.1007/s10270-023-01142-0,Thuy NguyenImen SayarSophie EbersoldJean-Michel Bruel,2024,https://link.springer.com/article/10.1007/s10270-023-01142-0,Article
A Formally Verified IEEE 754 Floating-Point Implementation of&#xa0;Interval Iteration for&#xa0;MDPs,Computer Aided Verification,,,,10.1007/978-3-031-98679-6_6,Bram KohlenMaximilian SchäffelerMohammad AbdulazizArnd HartmannsPeter Lammich,2025,https://link.springer.com/chapter/10.1007/978-3-031-98679-6_6,Conference paper
Automatic Generation of&#xa0;Verified Concurrent Hardware Using VHDL,Formal Methods: Foundations and Applications,,,,10.1007/978-3-031-22476-8_4,Luciano SilvaMarcel Oliveira,2022,https://link.springer.com/chapter/10.1007/978-3-031-22476-8_4,Conference paper
On the Security and Complexity of Periodic Systems,SN Computer Science,,,,10.1007/s42979-022-01223-9,Musab A. AlturkiTajana Ban KiriginMax KanovichVivek NigamAndre ScedrovCarolyn Talcott,2022,https://link.springer.com/article/10.1007/s42979-022-01223-9,Article
How consistency is handled in model-driven software engineering and UML: an expert opinion survey,Software Quality Journal,,,,10.1007/s11219-022-09585-2,Damiano TorreMarcela GeneroYvan LabicheMaged Elaasar,2022,https://link.springer.com/article/10.1007/s11219-022-09585-2,Article
Reusable Contracts for&#xa0;Safe Integration of&#xa0;Reinforcement Learning in&#xa0;Hybrid Systems,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-19992-9_4,Julius AdeltDaniel BrettschneiderPaula Herber,2022,https://link.springer.com/chapter/10.1007/978-3-031-19992-9_4,Conference paper
Unified verification and monitoring of executable UML specifications,Software and Systems Modeling,,,,10.1007/s10270-021-00923-9,Valentin BesnardCiprian TeodorovFrédéric JouaultMatthias BrunPhilippe Dhaussy,2021,https://link.springer.com/article/10.1007/s10270-021-00923-9,Article
ART for Agile,"Systems, Software and Services Process Improvement",,,,10.1007/978-3-030-85521-5_25,Thomas FehlmannEberhard Kranich,2021,https://link.springer.com/chapter/10.1007/978-3-030-85521-5_25,Conference paper
Automated formal analysis of temporal properties of Ladder programs,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00680-0,Cláudio Belo LourençoDenis CousineauFlorian FaissoleClaude MarchéDavid MentréHiroaki Inoue,2022,https://link.springer.com/article/10.1007/s10009-022-00680-0,Article
<span>CsmithEdge</span>: more effective compiler testing by handling undefined behaviour less conservatively,Empirical Software Engineering,,,,10.1007/s10664-022-10146-1,Karine Even-MendozaCristian CadarAlastair F. Donaldson,2022,https://link.springer.com/article/10.1007/s10664-022-10146-1,Article
Testing machine learning based systems: a systematic mapping,Empirical Software Engineering,,,,10.1007/s10664-020-09881-0,Vincenzo RiccioGunel JahangirovaAndrea StoccoNargiz HumbatovaMichael WeissPaolo Tonella,2020,https://link.springer.com/article/10.1007/s10664-020-09881-0,Article
An automated framework for verifying or refuting trace properties of extended finite state machines,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00666-y,Ramsay G. TaylorMichael FosterSiobhán North,2022,https://link.springer.com/article/10.1007/s10009-022-00666-y,Article
"<Emphasis FontCategory=""NonProportional"">DICE simulation</Emphasis>: a tool for <i>software performance</i> assessment at the design stage",Automated Software Engineering,,,,10.1007/s10515-022-00335-z,Simona BernardiAbel GómezJosé MerseguerDiego Perez-PalacinJosé I. Requeno,2022,https://link.springer.com/article/10.1007/s10515-022-00335-z,Article
Cross-level Co-simulation and Verification of an Automatic Transmission Control on Embedded Processor,Software Engineering and Formal Methods. SEFM 2020 Collocated Workshops,,,,10.1007/978-3-030-67220-1_20,Cinzia BernardeschiAndrea DomeniciMaurizio PalmieriSergio SaponaraTanguy SassolasArief WicaksanaLilia Zaourar,2021,https://link.springer.com/chapter/10.1007/978-3-030-67220-1_20,Conference paper
Reachability Analysis for&#xa0;Cyber-Physical Systems: Are We There Yet?,NASA Formal Methods,,,,10.1007/978-3-031-06773-0_6,Xin ChenSriram Sankaranarayanan,2022,https://link.springer.com/chapter/10.1007/978-3-031-06773-0_6,Conference paper
Demystifying API misuses in deep learning applications,Empirical Software Engineering,,,,10.1007/s10664-023-10413-9,Deheng YangKui LiuYan LeiLi LiHuan XieChunyan LiuZhenyu WangXiaoguang MaoTegawendé F. Bissyandé,2024,https://link.springer.com/article/10.1007/s10664-023-10413-9,Article
Runtime Verification of&#xa0;Kotlin Coroutines,Runtime Verification,,,,10.1007/978-3-031-17196-3_12,Denis FurianShaun AzzopardiYliès FalconeGerardo Schneider,2022,https://link.springer.com/chapter/10.1007/978-3-031-17196-3_12,Conference paper
Efficient Verification of Optimized Code,NASA Formal Methods,,,,10.1007/978-3-030-76384-8_19,Marc SchooldermanJonathan MoermanSjaak SmetsersMarko van Eekelen,2021,https://link.springer.com/chapter/10.1007/978-3-030-76384-8_19,Conference paper
Refined Modularization for&#xa0;Bounded Model Checking Through Precondition Generation,Formal Methods  and Software Engineering,,,,10.1007/978-3-031-17244-1_13,Marko Kleine BüningJohannes MeuerCarsten Sinz,2022,https://link.springer.com/chapter/10.1007/978-3-031-17244-1_13,Conference paper
Learning Normative Behaviour Through Automated Theorem Proving,KI - Künstliche Intelligenz,,,,10.1007/s13218-024-00844-x,Emery A. Neufeld,2024,https://link.springer.com/article/10.1007/s13218-024-00844-x,Article
SolCMC: Solidity Compiler’s Model Checker,Computer Aided Verification,,,,10.1007/978-3-031-13185-1_16,Leonardo AltMartin BlichaAntti E. J. HyvärinenNatasha Sharygina,2022,https://link.springer.com/chapter/10.1007/978-3-031-13185-1_16,Conference paper
Information-flow Interfaces,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-99429-7_1,Ezio BartocciThomas FerrèreThomas A. HenzingerDejan NickovicAna Oliveira da Costa,2022,https://link.springer.com/chapter/10.1007/978-3-030-99429-7_1,Conference paper
A configurable method for benchmarking scalability of cloud-native applications,Empirical Software Engineering,,,,10.1007/s10664-022-10162-1,Sören HenningWilhelm Hasselbring,2022,https://link.springer.com/article/10.1007/s10664-022-10162-1,Article
Do I really need all this work to find vulnerabilities?,Empirical Software Engineering,,,,10.1007/s10664-022-10179-6,Sarah ElderNusrat ZahanRui ShuMonica MetroValeri KozarevTim MenziesLaurie Williams,2022,https://link.springer.com/article/10.1007/s10664-022-10179-6,Article
Certified Quantum Computation in Isabelle/HOL,Journal of Automated Reasoning,,,,10.1007/s10817-020-09584-7,Anthony BordgHanna LachnittYijun He,2020,https://link.springer.com/article/10.1007/s10817-020-09584-7,Article
Integrating Owicki–Gries for C11-Style Memory Models into Isabelle/HOL,Journal of Automated Reasoning,,,,10.1007/s10817-021-09610-2,Sadegh DalvandiBrijesh DongolSimon DohertyHeike Wehrheim,2021,https://link.springer.com/article/10.1007/s10817-021-09610-2,Article
The AIQ Meta-Testbed: Pragmatically Bridging Academic AI Testing and Industrial Q Needs,Software Quality: Future Perspectives on Software Engineering Quality,,,,10.1007/978-3-030-65854-0_6,Markus Borg,2021,https://link.springer.com/chapter/10.1007/978-3-030-65854-0_6,Conference paper
DEPS: a model- and property-based language for system synthesis problems,Software and Systems Modeling,,,,10.1007/s10270-023-01129-x,Pierre-Alain YvarsLaurent Zimmer,2023,https://link.springer.com/article/10.1007/s10270-023-01129-x,Article
Constraint-based debugging in probabilistic model checking,Computing,,,,10.1007/s00607-022-01130-0,Hichem Debbi,2022,https://link.springer.com/article/10.1007/s00607-022-01130-0,Article
Diagrammatic physical robot models,Software and Systems Modeling,,,,10.1007/s10270-025-01270-9,Alvaro MiyazawaSharar AhmadiAna CavalcantiJames BaxterMark PostPedro RibeiroJon TimmisThomas Wright,2025,https://link.springer.com/article/10.1007/s10270-025-01270-9,Article
Can Offline Testing of Deep Neural Networks Replace Their Online Testing?,Empirical Software Engineering,,,,10.1007/s10664-021-09982-4,Fitash Ul HaqDonghwan ShinShiva NejatiLionel Briand,2021,https://link.springer.com/article/10.1007/s10664-021-09982-4,Article
Aligning requirements and testing through metamodeling and patterns: design and evaluation,Requirements Engineering,,,,10.1007/s00766-022-00377-5,Taciana Novo KudoRenato de Freitas Bulcão-NetoValdemar Vicente Graciano NetoAuri Marcelo Rizzo Vincenzi,2022,https://link.springer.com/article/10.1007/s00766-022-00377-5,Article
An STL-Based Formulation of&#xa0;Resilience in&#xa0;Cyber-Physical Systems,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-031-15839-1_7,Hongkai ChenShan LinScott A. SmolkaNicola Paoletti,2022,https://link.springer.com/chapter/10.1007/978-3-031-15839-1_7,Conference paper
Leafy automata for higher-order concurrency,Foundations of Software Science and Computation Structures,,,,10.1007/978-3-030-71995-1_10,Alex DixonRanko LazićAndrzej S. MurawskiIgor Walukiewicz,2021,https://link.springer.com/chapter/10.1007/978-3-030-71995-1_10,Conference paper
A spatio-temporal specification language and its completeness &amp; decidability,Journal of Cloud Computing,,,,10.1186/s13677-020-00209-3,Tengfei LiJing LiuHaiying SunXiang ChenLipeng ZhangJunfeng Sun,2020,https://link.springer.com/article/10.1186/s13677-020-00209-3,Article
Automated Repair of&#xa0;Security Errors in&#xa0;C Programs via&#xa0;Statistical Model Checking: A Proof of&#xa0;Concept,"Leveraging Applications of Formal Methods, Verification and Validation. Verification Principles",,,,10.1007/978-3-031-19849-6_17,Khanh Huu The DamFabien DucheneThomas Given-WilsonMaxime CordyAxel Legay,2022,https://link.springer.com/chapter/10.1007/978-3-031-19849-6_17,Conference paper
Analysis of recurrent neural networks via property-directed verification of surrogate models,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00684-w,Igor KhmelnitskyDaniel NeiderRajarshi RoyXuan XieBenoît BarbotBenedikt BolligAlain FinkelSerge HaddadMartin LeuckerLina Ye,2022,https://link.springer.com/article/10.1007/s10009-022-00684-w,Article
Decision Problems in&#xa0;a&#xa0;Logic for&#xa0;Reasoning About Reconfigurable Distributed Systems,Automated Reasoning,,,,10.1007/978-3-031-10769-6_40,Marius BozgaLucas BueriRadu Iosif,2022,https://link.springer.com/chapter/10.1007/978-3-031-10769-6_40,Conference paper
Reusing Predicate Precision in Value Analysis,Integrated Formal Methods,,,,10.1007/978-3-031-07727-2_5,Marie-Christine Jakobs,2022,https://link.springer.com/chapter/10.1007/978-3-031-07727-2_5,Conference paper
"Parameterized verification of systems with component identities, using view abstraction",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00648-0,Gavin Lowe,2022,https://link.springer.com/article/10.1007/s10009-022-00648-0,Article
A Sorted Datalog Hammer for Supervisor Verification Conditions Modulo Simple Linear Arithmetic,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99524-9_27,Martin BrombergerIrina DragosteRasha FaqehChristof FetzerLarry GonzálezMarkus KrötzschMaximilian MarxHarish K MuraliChristoph Weidenbach,2022,https://link.springer.com/chapter/10.1007/978-3-030-99524-9_27,Conference paper
Smells in system user interactive tests,Empirical Software Engineering,,,,10.1007/s10664-022-10251-1,Renaud RwemalikaSarra HabchiMike PapadakisYves Le TraonMarie-Claude Brasseur,2022,https://link.springer.com/article/10.1007/s10664-022-10251-1,Article
Safe Dynamic Memory Management in Ada and SPARK,Reliable Software Technologies – Ada-Europe 2018,,,,10.1007/978-3-319-92432-8_3,Maroua MaalejTucker TaftYannick Moy,2018,https://link.springer.com/chapter/10.1007/978-3-319-92432-8_3,Conference paper
Representation of Explanations of Possibilistic Inference Decisions,Symbolic and Quantitative Approaches to Reasoning with Uncertainty,,,,10.1007/978-3-030-86772-0_37,Ismaïl BaajJean-Philippe PoliWassila OuerdaneNicolas Maudet,2021,https://link.springer.com/chapter/10.1007/978-3-030-86772-0_37,Conference paper
Polygon Merge: A Geometric Algorithm Verified Using PVS,NASA Formal Methods,,,,10.1007/978-3-030-76384-8_6,Ben L. Di VitoAshlie B. Hocking,2021,https://link.springer.com/chapter/10.1007/978-3-030-76384-8_6,Conference paper
